season,week,home_team,away_team,rating_diff,home_field,rest_diff,actual_margin,actual_home_win
2016,8,BUF,NE,-0.1605037231384666,1.0,0,-16.0,False
2016,8,CAR,ARI,-0.0216638618126707,1.0,7,10.0,True
2016,8,CLE,NYJ,-0.1027823409879236,1.0,0,-3.0,False
2016,8,HOU,DET,-0.0589279313673926,1.0,-1,7.0,True
2016,8,IND,KC,0.0344923324682583,1.0,0,-16.0,False
2016,8,NO,SEA,0.0521825667817833,1.0,0,5.0,True
2016,8,ATL,GB,0.1945241594042223,1.0,-3,1.0,True
2016,8,DAL,PHI,0.2237328420321022,1.0,7,6.0,True
2016,8,CHI,MIN,0.0365477361448428,1.0,3,10.0,True
2016,9,TB,ATL,-0.2830608669564253,1.0,0,-15.0,False
2016,9,BAL,PIT,-0.2052539262687682,1.0,0,7.0,True
2016,9,CLE,DAL,-0.2960662765160646,1.0,0,-25.0,False
2016,9,KC,JAX,0.2012398134433648,1.0,-3,5.0,True
2016,9,MIA,NYJ,-0.0386135844868485,1.0,7,4.0,True
2016,9,MIN,DET,-0.0223769686013857,1.0,-1,-6.0,False
2016,9,NYG,PHI,-0.0139206879895735,1.0,7,5.0,True
2016,9,LA,CAR,-0.1966499664407656,1.0,7,-3.0,False
2016,9,SF,NO,-0.2319428169564387,1.0,7,-18.0,False
2016,9,GB,IND,0.0088098558303154,1.0,0,-5.0,False
2016,9,SEA,BUF,0.0383339529003295,1.0,0,6.0,True
2016,10,BAL,CLE,-0.0877230140197687,1.0,0,21.0,True
2016,10,CAR,KC,0.0271483001707516,1.0,0,-3.0,False
2016,10,JAX,HOU,-0.11996144602075,1.0,-7,-3.0,False
2016,10,NO,DEN,0.187075103628039,1.0,0,-2.0,False
2016,10,NYJ,LA,0.1415629710783827,1.0,0,-3.0,False
2016,10,PHI,ATL,-0.2430587111149745,1.0,-3,9.0,True
2016,10,TB,CHI,-0.1249326257247036,1.0,-3,26.0,True
2016,10,TEN,GB,0.0780063125774639,1.0,0,22.0,True
2016,10,WAS,MIN,0.1576734397598333,1.0,7,6.0,True
2016,10,ARI,SF,0.058735303509386,1.0,7,3.0,True
2016,10,PIT,DAL,-0.1846551587292089,1.0,0,-5.0,False
2016,10,NE,SEA,0.1910461850290871,1.0,8,-7.0,False
2016,10,NYG,CIN,-0.0747135335625678,1.0,-7,1.0,True
2016,11,CAR,NO,-0.1542687085734228,1.0,0,3.0,True
2016,11,CIN,BUF,-0.0330141101221512,1.0,-7,-4.0,False
2016,11,CLE,PIT,-0.1781044030259106,1.0,3,-15.0,False
2016,11,DAL,BAL,0.4210318010036588,1.0,-3,10.0,True
2016,11,DET,JAX,0.2055622154264288,1.0,7,7.0,True
2016,11,IND,TEN,-0.1177853000103903,1.0,7,7.0,True
2016,11,KC,TB,-0.0322989294084978,1.0,0,-2.0,False
2016,11,MIN,ARI,0.0344173136762941,1.0,0,6.0,True
2016,11,NYG,CHI,-0.0730879419751955,1.0,-1,6.0,True
2016,11,LA,MIA,-0.1049975545992232,1.0,0,-4.0,False
2016,11,SEA,PHI,0.0997564473892515,1.0,0,11.0,True
2016,11,SF,NE,-0.3113584461113825,1.0,0,-13.0,False
2016,11,WAS,GB,0.1978633021401188,1.0,0,18.0,True
2016,12,DET,MIN,0.0581088064666375,1.0,0,3.0,True
2016,12,DAL,WAS,0.08997073403443,1.0,0,5.0,True
2016,12,IND,PIT,-0.0296436822702915,1.0,0,-21.0,False
2016,12,ATL,ARI,0.2983367858142177,1.0,7,19.0,True
2016,12,BAL,CIN,-0.1471324947974912,1.0,0,5.0,True
2016,12,BUF,JAX,0.2355233044179125,1.0,0,7.0,True
2016,12,CHI,TEN,-0.0812025906293895,1.0,0,-6.0,False
2016,12,CLE,NYG,-0.1622142434680229,1.0,0,-14.0,False
2016,12,MIA,SF,0.0433853665209701,1.0,0,7.0,True
2016,12,NO,LA,0.3211285363227806,1.0,3,28.0,True
2016,12,TB,SEA,-0.1527839905234384,1.0,0,9.0,True
2016,12,NYJ,NE,-0.2543927149467691,1.0,7,-5.0,False
2016,12,DEN,KC,-0.0433714637281914,1.0,7,-3.0,False
2016,12,PHI,GB,-0.0149938008083767,1.0,0,-14.0,False
2016,13,MIN,DAL,-0.3320137138598331,1.0,0,-2.0,False
2016,13,ATL,KC,0.228008963229399,1.0,0,-1.0,False
2016,13,BAL,MIA,-0.0905804679154761,1.0,0,32.0,True
2016,13,CHI,SF,0.0769723988793801,1.0,0,20.0,True
2016,13,CIN,PHI,0.0175405110888408,1.0,1,18.0,True
2016,13,GB,HOU,0.0997269820900419,1.0,-1,8.0,True
2016,13,JAX,DEN,-0.1129671794768234,1.0,0,-10.0,False
2016,13,NE,LA,0.3662326356824191,1.0,0,16.0,True
2016,13,NO,DET,0.1661785828782995,1.0,-3,-15.0,False
2016,13,ARI,WAS,-0.2337068825050651,1.0,-3,8.0,True
2016,13,PIT,NYG,0.1050272561628597,1.0,3,10.0,True
2016,13,SEA,CAR,0.091628032403001,1.0,0,33.0,True
2016,13,NYJ,IND,0.0197865436383014,1.0,-3,-31.0,False
2016,14,BUF,PIT,-0.0137596949705596,1.0,0,-7.0,False
2016,14,CLE,CIN,-0.2030937049530998,1.0,7,-13.0,False
2016,14,DET,CHI,0.0192430449359936,1.0,0,3.0,True
2016,14,IND,HOU,0.1216824452806822,1.0,-1,-5.0,False
2016,14,JAX,MIN,-0.1018718840420617,1.0,-3,-9.0,False
2016,14,MIA,ARI,0.0313871598962747,1.0,0,3.0,True
2016,14,PHI,WAS,-0.2013002006712021,1.0,0,-5.0,False
2016,14,TEN,DEN,0.1830739957566546,1.0,7,3.0,True
2016,14,SF,NYJ,-0.0786034890506253,1.0,1,-6.0,False
2016,14,GB,SEA,-0.0239015401763732,1.0,0,28.0,True
2016,14,LA,ATL,-0.3920746349397001,1.0,0,-28.0,False
2016,14,TB,NO,-0.134693343826261,1.0,0,5.0,True
2016,14,NYG,DAL,-0.3236949444079008,1.0,-3,3.0,True
2016,14,NE,BAL,0.3177177032444027,1.0,0,7.0,True
2016,15,SEA,LA,0.2378004038437144,1.0,0,21.0,True
2016,15,NYJ,MIA,-0.0015988985002366,1.0,0,-21.0,False
2016,15,BAL,PHI,-0.0447764276109935,1.0,-1,1.0,True
2016,15,BUF,CLE,0.2142766723044132,1.0,0,20.0,True
2016,15,CHI,GB,-0.0459573999149856,1.0,0,-3.0,False
2016,15,CIN,PIT,-0.0762798581735082,1.0,0,-4.0,False
2016,15,HOU,JAX,0.0412230437308233,1.0,0,1.0,True
2016,15,KC,TEN,-0.1276068170554559,1.0,3,-2.0,False
2016,15,MIN,IND,-0.0623836385233607,1.0,0,-28.0,False
2016,15,NYG,DET,-0.0961997710395674,1.0,0,11.0,True
2016,15,ARI,NO,-0.1987603633371218,1.0,0,-7.0,False
2016,15,ATL,SF,0.2951148154264492,1.0,0,28.0,True
2016,15,DEN,NE,-0.2694588194679092,1.0,1,-13.0,False
2016,15,DAL,TB,0.2069664642784136,1.0,0,6.0,True
2016,15,WAS,CAR,0.2054873109655355,1.0,0,-11.0,False
2016,16,PHI,NYG,0.0167382561864696,1.0,0,5.0,True
2016,16,BUF,MIA,0.0635308026718704,1.0,-1,-3.0,False
2016,16,CAR,ATL,-0.254884605826279,1.0,-1,-17.0,False
2016,16,CHI,WAS,-0.1391961284154411,1.0,1,-20.0,False
2016,16,GB,MIN,0.1411278081476413,1.0,0,13.0,True
2016,16,JAX,TEN,-0.2860494291348778,1.0,0,21.0,True
2016,16,NE,NYJ,0.2701505285576542,1.0,-1,38.0,True
2016,16,LA,SF,-0.13385151524961,1.0,3,-1.0,False
2016,16,NO,TB,0.1692518529637697,1.0,0,7.0,True
2016,16,SEA,ARI,0.1171999589759939,1.0,3,-3.0,False
2016,16,HOU,CIN,-0.091883065955738,1.0,0,2.0,True
2016,16,PIT,BAL,0.1833379251669195,1.0,0,4.0,True
2016,16,KC,DEN,0.0788894187402701,1.0,0,23.0,True
2016,16,DAL,DET,0.2053128232175907,1.0,0,21.0,True
2016,17,CIN,BAL,0.0568813103563106,1.0,1,17.0,True
2016,17,IND,JAX,0.1700604944993597,1.0,0,4.0,True
2016,17,MIA,NE,-0.2264587459117823,1.0,0,-21.0,False
2016,17,MIN,CHI,-0.0415627587398242,1.0,0,28.0,True
2016,17,NYJ,BUF,-0.1423493100856991,1.0,0,20.0,True
2016,17,PHI,DAL,-0.278955741829924,1.0,4,14.0,True
2016,17,PIT,CLE,0.3144380315739639,1.0,-1,3.0,True
2016,17,TB,CAR,0.0184849775643548,1.0,0,1.0,True
2016,17,TEN,HOU,0.2136556766653265,1.0,0,7.0,True
2016,17,ATL,NO,0.0749578605917362,1.0,0,6.0,True
2016,17,LA,ARI,-0.1930791801728185,1.0,0,-38.0,False
2016,17,SF,SEA,-0.1285121179338967,1.0,0,-2.0,False
2016,17,WAS,NYG,0.2454462915741839,1.0,-2,-9.0,False
2016,17,DET,GB,-0.0847933598874292,1.0,-2,-7.0,False
2017,4,GB,CHI,-0.0960488130531075,1.0,0,21.0,True
2017,4,ATL,BUF,0.1570998579842324,1.0,0,-6.0,False
2017,4,BAL,PIT,-0.0973327669864917,1.0,0,-17.0,False
2017,4,CLE,CIN,-0.0877549119816242,1.0,0,-24.0,False
2017,4,DAL,LA,-0.0796086905933473,1.0,-4,-5.0,False
2017,4,HOU,TEN,-0.1803457421732192,1.0,0,43.0,True
2017,4,MIN,DET,0.2290984605111275,1.0,0,-7.0,False
2017,4,NE,CAR,0.2191954605203417,1.0,0,-3.0,False
2017,4,NYJ,JAX,-0.1455306315663854,1.0,0,3.0,True
2017,4,ARI,SF,-0.0738384988596017,1.0,-4,3.0,True
2017,4,LAC,PHI,-0.1356544724033327,1.0,0,-2.0,False
2017,4,TB,NYG,-0.034359705990671,1.0,0,2.0,True
2017,4,SEA,IND,0.1514351200844528,1.0,0,28.0,True
2017,4,MIA,NO,-0.3323185085380957,0.0,0,-20.0,False
2017,4,KC,WAS,0.1007705312726269,1.0,0,9.0,True
2017,5,TB,NE,-0.0595390781732231,1.0,0,-5.0,False
2017,5,CIN,BUF,0.0047325689870956,1.0,0,4.0,True
2017,5,CLE,NYJ,-0.227821762344883,1.0,0,-3.0,False
2017,5,DET,CAR,0.0618306942848576,1.0,0,-3.0,False
2017,5,IND,SF,-0.0750829971276297,1.0,0,3.0,True
2017,5,MIA,TEN,-0.3832376100287731,1.0,0,6.0,True
2017,5,NYG,LAC,0.0282174713817403,1.0,0,-5.0,False
2017,5,PHI,ARI,0.1384836873974682,1.0,0,27.0,True
2017,5,PIT,JAX,-0.0111227384232647,1.0,0,-21.0,False
2017,5,LA,SEA,0.0925421229387656,1.0,0,-6.0,False
2017,5,DAL,GB,0.2016646268896008,1.0,-3,-4.0,False
2017,5,HOU,KC,-0.09592522621257,1.0,1,-8.0,False
2017,5,CHI,MIN,-0.3358736788837839,1.0,3,-3.0,False
2017,6,CAR,PHI,-0.004969957348464,1.0,0,-5.0,False
2017,6,ATL,MIA,0.4633684564328335,1.0,7,-3.0,False
2017,6,BAL,CHI,0.081274657912664,1.0,1,-3.0,False
2017,6,HOU,CLE,0.3264447148603266,1.0,0,16.0,True
2017,6,MIN,GB,0.0801812688594663,1.0,-1,13.0,True
2017,6,NO,DET,0.0540911065437476,1.0,7,14.0,True
2017,6,NYJ,NE,-0.0299270996968636,1.0,-3,-7.0,False
2017,6,WAS,SF,0.2366370506811952,1.0,6,2.0,True
2017,6,ARI,TB,-0.1897988757534933,1.0,-3,5.0,True
2017,6,JAX,LA,-0.0400530805949218,1.0,0,-10.0,False
2017,6,KC,PIT,0.208895496711122,1.0,0,-6.0,False
2017,6,DEN,NYG,0.1195175191962859,1.0,7,-13.0,False
2017,6,TEN,IND,0.1611511657738388,1.0,0,14.0,True
2017,7,BUF,TB,-0.0272207839573165,1.0,7,3.0,True
2017,7,CHI,CAR,-0.0671862789910232,1.0,-3,14.0,True
2017,7,CLE,TEN,-0.2874300170253016,1.0,1,-3.0,False
2017,7,GB,NO,-0.0703430242551203,1.0,0,-9.0,False
2017,7,IND,JAX,-0.1314402415512893,1.0,-1,-27.0,False
2017,7,LA,ARI,0.1441839998580096,0.0,0,33.0,True
2017,7,MIA,NYJ,-0.164526352224376,1.0,0,3.0,True
2017,7,MIN,BAL,0.179661345108797,1.0,0,8.0,True
2017,7,SF,DAL,-0.2687025860720337,1.0,-7,-30.0,False
2017,7,LAC,DEN,0.0370882859811727,1.0,0,21.0,True
2017,7,NYG,SEA,0.0291959383751214,1.0,-7,-17.0,False
2017,7,PIT,CIN,0.0036723773491869,1.0,-7,15.0,True
2017,7,NE,ATL,-0.1185719083777369,1.0,0,16.0,True
2017,7,PHI,WAS,-0.046034120123136,1.0,3,10.0,True
2017,8,BAL,MIA,0.060416247131125,1.0,0,40.0,True
2017,8,CIN,IND,0.0763931572480869,1.0,0,1.0,True
2017,8,NE,LAC,0.1517041738384668,1.0,0,8.0,True
2017,8,NO,CHI,0.2256913390163526,1.0,0,8.0,True
2017,8,NYJ,ATL,-0.1741983488940178,1.0,0,-5.0,False
2017,8,PHI,SF,0.2252429292365728,1.0,-1,23.0,True
2017,8,TB,CAR,0.1747672899370675,1.0,0,-14.0,False
2017,8,SEA,HOU,-0.1526252866468273,1.0,-7,3.0,True
2017,8,WAS,DAL,-0.0973946195196332,1.0,-1,-14.0,False
2017,8,DET,PIT,-0.1070267230100597,1.0,7,-5.0,False
2017,8,CLE,MIN,-0.4191576587652094,0.0,0,-17.0,False
2017,8,KC,DEN,0.3104300227571869,1.0,3,10.0,True
2017,9,NYJ,BUF,0.0150989267920341,1.0,0,13.0,True
2017,9,CAR,ATL,-0.196279674662366,1.0,0,3.0,True
2017,9,HOU,IND,0.1902758780541055,1.0,0,-6.0,False
2017,9,JAX,CIN,0.0744661202584407,1.0,7,16.0,True
2017,9,NO,TB,0.1300764461963764,1.0,0,20.0,True
2017,9,NYG,LA,-0.1756737432189639,1.0,0,-34.0,False
2017,9,PHI,DEN,0.2134558050831493,1.0,1,28.0,True
2017,9,TEN,BAL,0.0959441817554441,1.0,4,3.0,True
2017,9,SEA,WAS,-0.054771910136447,1.0,0,-3.0,False
2017,9,SF,ARI,-0.119808072337979,1.0,-7,-10.0,False
2017,9,DAL,KC,0.0370882292998886,1.0,1,11.0,True
2017,9,GB,DET,0.015712721222108,1.0,7,-13.0,False
2017,10,ARI,SEA,-0.0685140894751247,1.0,0,-6.0,False
2017,10,BUF,NO,-0.2839444997555708,1.0,3,-37.0,False
2017,10,CHI,GB,-0.1597036700851222,1.0,8,-7.0,False
2017,10,DET,CLE,0.2915291897124368,1.0,-8,14.0,True
2017,10,IND,PIT,-0.1135910167253309,1.0,-7,-3.0,False
2017,10,JAX,LAC,0.1376628056146696,1.0,-7,3.0,True
2017,10,TB,NYJ,-0.0244766144734038,1.0,-3,5.0,True
2017,10,TEN,CIN,0.0328825636740528,1.0,0,4.0,True
2017,10,WAS,MIN,-0.0873762708493738,1.0,-7,-8.0,False
2017,10,LA,HOU,0.1263873825013713,1.0,0,26.0,True
2017,10,ATL,DAL,-0.096559329377288,1.0,0,20.0,True
2017,10,SF,NYG,-0.0906541260650088,1.0,0,10.0,True
2017,10,DEN,NE,-0.2301940658694739,1.0,-7,-25.0,False
2017,10,CAR,MIA,0.085155990469424,1.0,0,24.0,True
2017,11,PIT,TEN,0.0898698348842459,1.0,0,23.0,True
2017,11,CHI,DET,-0.1975437430293849,1.0,0,-3.0,False
2017,11,CLE,JAX,-0.2348942272549142,1.0,0,-12.0,False
2017,11,GB,BAL,0.170901807593121,1.0,-7,-23.0,False
2017,11,HOU,ARI,0.0948314957064183,1.0,-3,10.0,True
2017,11,MIA,TB,-0.1049332406232617,1.0,-1,-10.0,False
2017,11,MIN,LA,0.0098149144518282,1.0,0,17.0,True
2017,11,NO,WAS,0.1754706474641668,1.0,0,3.0,True
2017,11,NYG,KC,-0.155755068473626,1.0,-7,3.0,True
2017,11,LAC,BUF,0.0626163897645497,1.0,0,30.0,True
2017,11,DEN,CIN,-0.12571431793137,1.0,0,-3.0,False
2017,11,DAL,PHI,0.0447328622288795,1.0,-7,-28.0,False
2017,11,SEA,ATL,-0.0517142253024641,1.0,3,-3.0,False
2017,12,DET,MIN,-0.1171295742736243,1.0,0,-7.0,False
2017,12,DAL,LAC,0.1199558513707975,1.0,0,-22.0,False
2017,12,WAS,NYG,0.0770598561496502,1.0,0,10.0,True
2017,12,ATL,TB,0.1637545868518053,1.0,-1,14.0,True
2017,12,CIN,CLE,0.1943974319895502,1.0,0,14.0,True
2017,12,IND,TEN,-0.0414124834899018,1.0,4,-4.0,False
2017,12,KC,BUF,0.2509185935879494,1.0,0,-6.0,False
2017,12,NE,MIA,0.3326847275848467,1.0,0,18.0,True
2017,12,NYJ,CAR,-0.0475976058609241,1.0,1,-8.0,False
2017,12,PHI,CHI,0.237840903868532,1.0,0,28.0,True
2017,12,SF,SEA,-0.1735194223358398,1.0,8,-11.0,False
2017,12,ARI,JAX,-0.1070722577353071,1.0,0,3.0,True
2017,12,LA,NO,-0.0810483521290752,1.0,0,6.0,True
2017,12,PIT,GB,0.1003254528767298,1.0,3,3.0,True
2017,12,BAL,HOU,-0.2296243182474835,1.0,0,7.0,True
2017,13,DAL,WAS,0.0762332591570608,1.0,0,24.0,True
2017,13,ATL,MIN,-0.0529417059511242,1.0,-3,-5.0,False
2017,13,BAL,DET,-0.2207831185852203,1.0,-4,24.0,True
2017,13,BUF,NE,-0.3293216091769551,1.0,0,-20.0,False
2017,13,CHI,SF,0.0004568634518362,1.0,0,-1.0,False
2017,13,GB,TB,0.0695749623472098,1.0,0,6.0,True
2017,13,JAX,IND,0.0643919579642785,1.0,0,20.0,True
2017,13,MIA,DEN,-0.0477746249332985,1.0,0,26.0,True
2017,13,NYJ,KC,-0.1273669986690542,1.0,0,7.0,True
2017,13,TEN,HOU,-0.1082230767202588,1.0,1,11.0,True
2017,13,LAC,CLE,0.2529238835366229,1.0,3,9.0,True
2017,13,ARI,LA,-0.1558617728279391,1.0,0,-16.0,False
2017,13,NO,CAR,0.2207422812927135,1.0,0,10.0,True
2017,13,SEA,PHI,-0.1318602936111921,1.0,0,14.0,True
2017,13,CIN,PIT,-0.0663657446250921,1.0,0,-3.0,False
2017,14,ATL,NO,-0.1016139761981141,1.0,0,3.0,True
2017,14,BUF,IND,-0.0968779422674127,1.0,0,6.0,True
2017,14,CAR,MIN,-0.198203093259961,1.0,0,7.0,True
2017,14,CIN,CHI,0.1647776079495801,1.0,-1,-26.0,False
2017,14,CLE,GB,-0.2240733727674068,1.0,0,-6.0,False
2017,14,HOU,SF,0.1750261599566477,1.0,0,-10.0,False
2017,14,NYG,DAL,-0.1938456440739419,1.0,-3,-20.0,False
2017,14,TB,DET,-0.0856631246709484,1.0,0,-3.0,False
2017,14,ARI,TEN,-0.0339238766320475,1.0,0,5.0,True
2017,14,DEN,NYJ,-0.1381736153105465,1.0,0,23.0,True
2017,14,LAC,WAS,0.0579000334551923,1.0,-3,17.0,True
2017,14,JAX,SEA,-0.051064726854953,1.0,0,6.0,True
2017,14,LA,PHI,-0.0712196887641379,1.0,0,-8.0,False
2017,14,PIT,BAL,0.2151113936785421,1.0,-1,1.0,True
2017,14,MIA,NE,-0.3497572034409479,1.0,0,7.0,True
2017,15,IND,DEN,0.0578351796912395,1.0,0,-12.0,False
2017,15,DET,CHI,0.1180831385628246,1.0,0,10.0,True
2017,15,KC,LAC,0.0264654426300758,1.0,0,17.0,True
2017,15,BUF,MIA,-0.0401204847205151,1.0,1,8.0,True
2017,15,CAR,GB,-0.0386492802035191,1.0,0,7.0,True
2017,15,CLE,BAL,-0.1284923866193794,1.0,0,-17.0,False
2017,15,JAX,HOU,-0.0140562170536241,1.0,0,38.0,True
2017,15,MIN,CIN,0.1056398033740593,1.0,0,27.0,True
2017,15,NO,NYJ,0.2421825354420827,1.0,3,12.0,True
2017,15,NYG,PHI,-0.2455052165073018,1.0,0,-5.0,False
2017,15,WAS,ARI,0.0469885036915569,1.0,0,5.0,True
2017,15,SEA,LA,-0.0649566450102107,1.0,0,-35.0,False
2017,15,PIT,NE,-0.061470665884067,1.0,1,-3.0,False
2017,15,SF,TEN,-0.0722730739739106,1.0,0,2.0,True
2017,15,TB,ATL,-0.1341318465566044,1.0,-3,-3.0,False
2017,16,BAL,IND,0.0331376144256736,1.0,-3,7.0,True
2017,16,GB,MIN,-0.1572655318803901,1.0,0,-16.0,False
2017,16,CAR,TB,0.0124613307149802,1.0,1,3.0,True
2017,16,CHI,CLE,0.1224686474142908,1.0,1,17.0,True
2017,16,CIN,DET,-0.0435999986468292,1.0,-1,9.0,True
2017,16,KC,MIA,0.2444165337088349,1.0,1,16.0,True
2017,16,NE,BUF,0.2854361571902419,1.0,0,21.0,True
2017,16,NO,ATL,0.0829940045207007,1.0,1,10.0,True
2017,16,NYJ,LAC,-0.1373306185196394,1.0,-1,-7.0,False
2017,16,TEN,LA,-0.1601819127223099,1.0,0,-4.0,False
2017,16,WAS,DEN,0.1115574353976735,1.0,-3,16.0,True
2017,16,SF,JAX,-0.1589659459343797,1.0,0,11.0,True
2017,16,ARI,NYG,0.0073588166012098,1.0,0,23.0,True
2017,16,DAL,SEA,0.0608673658809121,1.0,0,-9.0,False
2017,16,HOU,PIT,-0.0525378085177282,1.0,0,-28.0,False
2017,17,DET,GB,0.0540343579292102,1.0,-1,24.0,True
2017,17,IND,HOU,-0.0828092594495999,1.0,2,9.0,True
2017,17,MIN,CHI,0.2169972725591938,1.0,1,13.0,True
2017,17,NE,NYJ,0.2629987046953025,1.0,0,20.0,True
2017,17,NYG,WAS,-0.105362836592424,1.0,0,8.0,True
2017,17,PHI,DAL,0.0678522511869589,1.0,-1,-6.0,False
2017,17,PIT,CLE,0.3256977896829631,1.0,-1,4.0,True
2017,17,ATL,CAR,0.0833327738161782,1.0,0,12.0,True
2017,17,BAL,CIN,-0.026995663765875,1.0,1,-4.0,False
2017,17,DEN,KC,-0.2526480956467108,1.0,0,-3.0,False
2017,17,LA,SF,0.2234972768711745,1.0,0,-21.0,False
2017,17,MIA,BUF,0.0222391549771876,1.0,0,-6.0,False
2017,17,SEA,ARI,0.073379536213873,1.0,0,-2.0,False
2017,17,TB,NO,-0.1915964664167417,1.0,0,7.0,True
2017,17,TEN,JAX,-0.0737729744970663,1.0,0,5.0,True
2018,4,LA,MIN,0.2290737438222081,1.0,0,7.0,True
2018,4,ATL,CIN,-0.061230137392774,1.0,0,-1.0,False
2018,4,CHI,TB,-0.1171009239612712,1.0,1,38.0,True
2018,4,DAL,DET,0.0354265802019146,1.0,0,2.0,True
2018,4,GB,BUF,0.5085246003802816,1.0,0,22.0,True
2018,4,IND,HOU,-0.0250489518039532,1.0,0,-3.0,False
2018,4,JAX,NYJ,0.1336653213816743,1.0,-3,19.0,True
2018,4,NE,MIA,-0.0763045491149969,1.0,0,31.0,True
2018,4,TEN,PHI,0.1017864567433305,1.0,0,3.0,True
2018,4,ARI,SEA,-0.2357641166270192,1.0,0,-3.0,False
2018,4,LAC,SF,0.3532999483169525,1.0,0,2.0,True
2018,4,NYG,NO,-0.2731617718611812,1.0,0,-15.0,False
2018,4,PIT,BAL,0.143743519648651,1.0,-1,-12.0,False
2018,4,DEN,KC,-0.4771587560914825,1.0,0,-4.0,False
2018,5,NE,IND,0.12380683741338,1.0,0,14.0,True
2018,5,BUF,TEN,-0.3843433398707033,1.0,0,1.0,True
2018,5,CAR,NYG,0.1822898907997165,1.0,7,2.0,True
2018,5,CIN,MIA,0.0655087529086501,1.0,0,10.0,True
2018,5,CLE,BAL,-0.2069520782158168,1.0,0,3.0,True
2018,5,DET,GB,-0.0685843236334804,1.0,0,8.0,True
2018,5,KC,JAX,0.2812221901840189,1.0,-1,16.0,True
2018,5,NYJ,DEN,-0.1818932631168751,1.0,1,18.0,True
2018,5,PIT,ATL,-0.1098581587576652,1.0,0,24.0,True
2018,5,PHI,MIN,-0.1901890784669216,1.0,-3,-2.0,False
2018,5,SEA,LA,-0.4102621215627877,1.0,-3,-2.0,False
2018,5,SF,ARI,0.015056741214268,1.0,0,-10.0,False
2018,5,HOU,DAL,0.0484886198536472,1.0,0,3.0,True
2018,5,NO,WAS,0.0018422179853236,1.0,-7,24.0,True
2018,6,NYG,PHI,0.078232604180688,1.0,0,-21.0,False
2018,6,ATL,TB,0.011420691093001,1.0,-7,5.0,True
2018,6,CIN,PIT,-0.0140702014268065,1.0,0,-7.0,False
2018,6,CLE,LAC,-0.2098092938005824,1.0,0,-24.0,False
2018,6,HOU,BUF,0.3025427241490758,1.0,0,7.0,True
2018,6,MIA,CHI,-0.1167415008924395,1.0,-7,3.0,True
2018,6,MIN,ARI,0.2691498528080777,1.0,0,10.0,True
2018,6,NYJ,IND,-0.0421186531272158,1.0,-3,8.0,True
2018,6,WAS,CAR,0.0187282194182736,1.0,-1,6.0,True
2018,6,DEN,LA,-0.3419729717396509,1.0,0,-3.0,False
2018,6,DAL,JAX,-0.1883479099082554,1.0,0,33.0,True
2018,6,TEN,BAL,-0.0661182940604261,1.0,0,-21.0,False
2018,6,NE,KC,-0.2220856076610248,1.0,3,3.0,True
2018,6,GB,SF,0.2334375784303895,1.0,0,3.0,True
2018,7,ARI,DEN,-0.2406982832315852,1.0,0,-35.0,False
2018,7,CHI,NE,0.0099744962458674,1.0,0,-7.0,False
2018,7,IND,BUF,0.300508848254634,1.0,0,32.0,True
2018,7,JAX,HOU,0.0241125726524351,1.0,0,-13.0,False
2018,7,MIA,DET,0.0264308024094288,1.0,-7,-11.0,False
2018,7,NYJ,MIN,-0.1799069651274769,1.0,0,-20.0,False
2018,7,PHI,CAR,-0.0823895023856626,1.0,3,-4.0,False
2018,7,TB,CLE,0.197698100167812,1.0,0,3.0,True
2018,7,BAL,NO,-0.0704808742994375,1.0,-6,-1.0,False
2018,7,SF,LA,-0.419030486885889,1.0,-1,-29.0,False
2018,7,WAS,DAL,0.0857317749008376,1.0,0,3.0,True
2018,7,KC,CIN,0.2259269579701139,1.0,0,35.0,True
2018,7,LAC,TEN,0.2030488633975999,0.0,0,1.0,True
2018,7,ATL,NYG,0.1895750584608005,1.0,-3,3.0,True
2018,8,HOU,MIA,-0.0165116723938902,1.0,0,19.0,True
2018,8,CAR,BAL,-0.0285174095766979,1.0,0,15.0,True
2018,8,CHI,NYJ,0.2123994933318684,1.0,0,14.0,True
2018,8,CIN,TB,-0.0707389118948441,1.0,0,3.0,True
2018,8,DET,SEA,0.1103820266338715,1.0,-7,-14.0,False
2018,8,KC,DEN,0.270030986480565,1.0,-3,7.0,True
2018,8,NYG,WAS,-0.1697770409330828,1.0,-1,-7.0,False
2018,8,PIT,CLE,0.2039113067579369,1.0,7,15.0,True
2018,8,ARI,SF,-0.0939642279455087,1.0,3,3.0,True
2018,8,LA,GB,0.2505501162527834,1.0,-6,2.0,True
2018,8,MIN,NO,-0.0737257241940107,1.0,0,-10.0,False
2018,8,JAX,PHI,-0.0033415846120258,0.0,0,-6.0,False
2018,8,BUF,NE,-0.4607442884370039,1.0,0,-19.0,False
2018,9,BAL,PIT,-0.1257614204246833,1.0,0,-7.0,False
2018,9,BUF,CHI,-0.4112989406067444,1.0,-1,-32.0,False
2018,9,CAR,TB,0.1033313167769556,1.0,0,14.0,True
2018,9,CLE,KC,-0.4829985521073005,1.0,0,-16.0,False
2018,9,MIA,NYJ,0.1992376796527419,1.0,3,7.0,True
2018,9,MIN,DET,-0.0277947574291572,1.0,0,15.0,True
2018,9,WAS,ATL,-0.0313833195453581,1.0,-6,-24.0,False
2018,9,DEN,HOU,-0.0233572693105253,1.0,-3,-2.0,False
2018,9,SEA,LAC,-0.0914157839195331,1.0,-7,-8.0,False
