season,week,half_life,home_team,away_team,rating_diff,home_field,rest_diff,actual_margin,actual_home_win
2014,8,6,TB,MIN,-0.1191551983335219,1.0,7,-6.0,False
2014,8,6,TEN,HOU,-0.0050837690473532,1.0,1,-14.0,False
2014,8,6,ARI,PHI,0.0101935331272959,1.0,-7,4.0,True
2014,8,6,PIT,IND,-0.1149612960388304,1.0,-1,17.0,True
2014,8,6,NO,GB,-0.1610984677941451,1.0,0,21.0,True
2014,8,6,DAL,WAS,0.1870911645365862,1.0,0,-3.0,False
2014,8,10,ATL,DET,0.1157983763709761,0.0,0,-1.0,False
2014,8,10,CAR,SEA,-0.174155145176942,1.0,0,-4.0,False
2014,8,10,CIN,BAL,-0.0578947270075594,1.0,0,3.0,True
2014,8,10,JAX,MIA,-0.3333008900824975,1.0,0,-14.0,False
2014,8,10,NE,CHI,0.0842306838700866,1.0,3,28.0,True
2014,8,10,NYJ,BUF,0.009397947795471,1.0,3,-20.0,False
2014,8,10,TB,MIN,-0.1163564000568336,1.0,7,-6.0,False
2014,8,10,TEN,HOU,-0.0233082470920639,1.0,1,-14.0,False
2014,8,10,ARI,PHI,0.0257647439759514,1.0,-7,4.0,True
2014,8,10,PIT,IND,-0.1013784430695897,1.0,-1,17.0,True
2014,8,10,NO,GB,-0.1500978352576736,1.0,0,21.0,True
2014,8,10,DAL,WAS,0.1634359472507217,1.0,0,-3.0,False
2014,8,20,ATL,DET,0.1199397895007621,0.0,0,-1.0,False
2014,8,20,CAR,SEA,-0.1751788190775887,1.0,0,-4.0,False
2014,8,20,CIN,BAL,-0.0287829561698506,1.0,0,3.0,True
2014,8,20,JAX,MIA,-0.3254804938643577,1.0,0,-14.0,False
2014,8,20,NE,CHI,0.0743588706236348,1.0,3,28.0,True
2014,8,20,NYJ,BUF,0.017300902097763,1.0,3,-20.0,False
2014,8,20,TB,MIN,-0.1156985749370509,1.0,7,-6.0,False
2014,8,20,TEN,HOU,-0.03706100533376,1.0,1,-14.0,False
2014,8,20,ARI,PHI,0.0375441618630471,1.0,-7,4.0,True
2014,8,20,PIT,IND,-0.0901374852464011,1.0,-1,17.0,True
2014,8,20,NO,GB,-0.1404485496807562,1.0,0,21.0,True
2014,8,20,DAL,WAS,0.1448171604821478,1.0,0,-3.0,False
2014,8,50,ATL,DET,0.1222897566059236,0.0,0,-1.0,False
2014,8,50,CAR,SEA,-0.1756179579070564,1.0,0,-4.0,False
2014,8,50,CIN,BAL,-0.0115057005055361,1.0,0,3.0,True
2014,8,50,JAX,MIA,-0.3200068015301511,1.0,0,-14.0,False
2014,8,50,NE,CHI,0.0683974066430477,1.0,3,28.0,True
2014,8,50,NYJ,BUF,0.0224137288802465,1.0,3,-20.0,False
2014,8,50,TB,MIN,-0.115903527392958,1.0,7,-6.0,False
2014,8,50,TEN,HOU,-0.0452934659245756,1.0,1,-14.0,False
2014,8,50,ARI,PHI,0.0446549656396377,1.0,-7,4.0,True
2014,8,50,PIT,IND,-0.0829791906589365,1.0,-1,17.0,True
2014,8,50,NO,GB,-0.1341108473312544,1.0,0,21.0,True
2014,8,50,DAL,WAS,0.1333416150794873,1.0,0,-3.0,False
2014,8,100,ATL,DET,0.1230466633426627,0.0,0,-1.0,False
2014,8,100,CAR,SEA,-0.1757324773302827,1.0,0,-4.0,False
2014,8,100,CIN,BAL,-0.0057897036684259,1.0,0,3.0,True
2014,8,100,JAX,MIA,-0.3180532962931373,1.0,0,-14.0,False
2014,8,100,NE,CHI,0.0664058660197551,1.0,3,28.0,True
2014,8,100,NYJ,BUF,0.0241772818528507,1.0,3,-20.0,False
2014,8,100,TB,MIN,-0.1160720356483721,1.0,7,-6.0,False
2014,8,100,TEN,HOU,-0.0480287250229041,1.0,1,-14.0,False
2014,8,100,ARI,PHI,0.0470323076851079,1.0,-7,4.0,True
2014,8,100,PIT,IND,-0.0805268073844297,1.0,-1,17.0,True
2014,8,100,NO,GB,-0.1319106265731937,1.0,0,21.0,True
2014,8,100,DAL,WAS,0.1294720152268125,1.0,0,-3.0,False
2014,9,2,CAR,NO,-0.4354043790519064,1.0,0,-18.0,False
2014,9,2,CIN,JAX,0.1156656921538082,1.0,0,10.0,True
2014,9,2,CLE,TB,0.2982261411316295,1.0,0,5.0,True
2014,9,2,DAL,ARI,0.1582965620058605,1.0,-1,-11.0,False
2014,9,2,HOU,PHI,-0.10580684655345,1.0,0,-10.0,False
2014,9,2,KC,NYJ,0.2750404779212325,1.0,0,14.0,True
2014,9,2,MIN,WAS,-0.0732597072517782,1.0,1,3.0,True
2014,9,2,NE,DEN,-0.2866719508470658,1.0,-3,22.0,True
2014,9,2,PIT,BAL,0.118418042919835,1.0,0,20.0,True
2014,9,2,NYG,IND,-0.2023038263395428,1.0,7,-16.0,False
2014,9,4,CAR,NO,-0.2900581031921195,1.0,0,-18.0,False
2014,9,4,CIN,JAX,0.2141460818244184,1.0,0,10.0,True
2014,9,4,CLE,TB,0.3159859800403235,1.0,0,5.0,True
2014,9,4,DAL,ARI,0.1560228618875077,1.0,-1,-11.0,False
2014,9,4,HOU,PHI,-0.0632603931598309,1.0,0,-10.0,False
2014,9,4,KC,NYJ,0.2355043779184011,1.0,0,14.0,True
2014,9,4,MIN,WAS,-0.1287953892027019,1.0,1,3.0,True
2014,9,4,NE,DEN,-0.1935467820736582,1.0,-3,22.0,True
2014,9,4,PIT,BAL,0.0842135549587579,1.0,0,20.0,True
2014,9,4,NYG,IND,-0.1793933708171562,1.0,7,-16.0,False
2014,9,6,CAR,NO,-0.2357750379307736,1.0,0,-18.0,False
2014,9,6,CIN,JAX,0.249058600158591,1.0,0,10.0,True
2014,9,6,CLE,TB,0.3200342688334893,1.0,0,5.0,True
2014,9,6,DAL,ARI,0.1484228737603347,1.0,-1,-11.0,False
2014,9,6,HOU,PHI,-0.0425035316404559,1.0,0,-10.0,False
2014,9,6,KC,NYJ,0.2162232031803778,1.0,0,14.0,True
2014,9,6,MIN,WAS,-0.1491938055800457,1.0,1,3.0,True
2014,9,6,NE,DEN,-0.1620486584884005,1.0,-3,22.0,True
2014,9,6,PIT,BAL,0.0756592778373312,1.0,0,20.0,True
2014,9,6,NYG,IND,-0.1678533233897843,1.0,7,-16.0,False
2014,9,10,CAR,NO,-0.1909806149494459,1.0,0,-18.0,False
2014,9,10,CIN,JAX,0.2762644103403071,1.0,0,10.0,True
2014,9,10,CLE,TB,0.3226423382854698,1.0,0,5.0,True
2014,9,10,DAL,ARI,0.1392768792643659,1.0,-1,-11.0,False
2014,9,10,HOU,PHI,-0.0240995786561628,1.0,0,-10.0,False
2014,9,10,KC,NYJ,0.1984943384821625,1.0,0,14.0,True
2014,9,10,MIN,WAS,-0.1654208909194775,1.0,1,3.0,True
2014,9,10,NE,DEN,-0.1378143258495697,1.0,-3,22.0,True
2014,9,10,PIT,BAL,0.0700246903548916,1.0,0,20.0,True
2014,9,10,NYG,IND,-0.1570767461544041,1.0,7,-16.0,False
2014,9,20,CAR,NO,-0.1568480730898511,1.0,0,-18.0,False
2014,9,20,CIN,JAX,0.2957027161635771,1.0,0,10.0,True
2014,9,20,CLE,TB,0.3242853498259564,1.0,0,5.0,True
2014,9,20,DAL,ARI,0.1305197201215535,1.0,-1,-11.0,False
2014,9,20,HOU,PHI,-0.0094541054260394,1.0,0,-10.0,False
2014,9,20,KC,NYJ,0.1839007749809622,1.0,0,14.0,True
2014,9,20,MIN,WAS,-0.1772385474107422,1.0,1,3.0,True
2014,9,20,NE,DEN,-0.1205562942688261,1.0,-3,22.0,True
2014,9,20,PIT,BAL,0.0665270399597747,1.0,0,20.0,True
2014,9,20,NYG,IND,-0.1481187396002854,1.0,7,-16.0,False
2014,9,50,CAR,NO,-0.1362289260929996,1.0,0,-18.0,False
2014,9,50,CIN,JAX,0.3067972586139325,1.0,0,10.0,True
2014,9,50,CLE,TB,0.325165060433894,1.0,0,5.0,True
2014,9,50,DAL,ARI,0.1244677100512793,1.0,-1,-11.0,False
2014,9,50,HOU,PHI,-0.0003837354256228,1.0,0,-10.0,False
2014,9,50,KC,NYJ,0.1746380957189914,1.0,0,14.0,True
2014,9,50,MIN,WAS,-0.1840876966559286,1.0,1,3.0,True
2014,9,50,NE,DEN,-0.1106813519612798,1.0,-3,22.0,True
2014,9,50,PIT,BAL,0.0647301382156538,1.0,0,20.0,True
2014,9,50,NYG,IND,-0.1424058136947769,1.0,7,-16.0,False
2014,9,100,CAR,NO,-0.1293408876916442,1.0,0,-18.0,False
2014,9,100,CIN,JAX,0.3103832904951953,1.0,0,10.0,True
2014,9,100,CLE,TB,0.3254433040121717,1.0,0,5.0,True
2014,9,100,DAL,ARI,0.1223169484853325,1.0,-1,-11.0,False
2014,9,100,HOU,PHI,0.0026804840830048,1.0,0,-10.0,False
2014,9,100,KC,NYJ,0.1714697231448297,1.0,0,14.0,True
2014,9,100,MIN,WAS,-0.1863205021739252,1.0,1,3.0,True
2014,9,100,NE,DEN,-0.1074794710018729,1.0,-3,22.0,True
2014,9,100,PIT,BAL,0.0641813362923665,1.0,0,20.0,True
2014,9,100,NYG,IND,-0.1404484992818047,1.0,7,-16.0,False
2014,10,2,CIN,CLE,0.105090076425723,1.0,0,-21.0,False
2014,10,2,BAL,TEN,0.0437218568503279,1.0,-7,14.0,True
2014,10,2,BUF,KC,-0.2275648950078287,1.0,7,-4.0,False
2014,10,2,DET,MIA,-0.4653304947229676,1.0,7,4.0,True
2014,10,2,JAX,DAL,-0.2473612598295505,0.0,0,-14.0,False
2014,10,2,NO,SF,0.2413457117514236,1.0,3,-3.0,False
2014,10,2,NYJ,PIT,-0.415913344824298,1.0,0,7.0,True
2014,10,2,TB,ATL,-0.1750162802358891,1.0,-7,-10.0,False
2014,10,2,SEA,NYG,0.3844166393225337,1.0,1,21.0,True
2014,10,2,GB,CHI,0.2210783963313358,1.0,0,41.0,True
2014,10,2,PHI,CAR,0.2928702719062991,1.0,-3,24.0,True
2014,10,4,CIN,CLE,0.0758105468257645,1.0,0,-21.0,False
2014,10,4,BAL,TEN,0.0890334558499664,1.0,-7,14.0,True
2014,10,4,BUF,KC,-0.2139632400842962,1.0,7,-4.0,False
2014,10,4,DET,MIA,-0.3268529053171537,1.0,7,4.0,True
2014,10,4,JAX,DAL,-0.3054768538869414,0.0,0,-14.0,False
2014,10,4,NO,SF,0.1684795746257651,1.0,3,-3.0,False
2014,10,4,NYJ,PIT,-0.3249685859865153,1.0,0,7.0,True
2014,10,4,TB,ATL,-0.2281164531387583,1.0,-7,-10.0,False
2014,10,4,SEA,NYG,0.2893537185577839,1.0,1,21.0,True
2014,10,4,GB,CHI,0.198288533032435,1.0,0,41.0,True
2014,10,4,PHI,CAR,0.1919297023992131,1.0,-3,24.0,True
2014,10,6,CIN,CLE,0.0752422062446213,1.0,0,-21.0,False
2014,10,6,BAL,TEN,0.1022340185793467,1.0,-7,14.0,True
2014,10,6,BUF,KC,-0.2070142334986519,1.0,7,-4.0,False
2014,10,6,DET,MIA,-0.2803165284561427,1.0,7,4.0,True
2014,10,6,JAX,DAL,-0.3183200684231581,0.0,0,-14.0,False
2014,10,6,NO,SF,0.1382748664060628,1.0,3,-3.0,False
2014,10,6,NYJ,PIT,-0.290795302553466,1.0,0,7.0,True
2014,10,6,TB,ATL,-0.253247764735084,1.0,-7,-10.0,False
2014,10,6,SEA,NYG,0.2624840571375627,1.0,1,21.0,True
2014,10,6,GB,CHI,0.1777689152275394,1.0,0,41.0,True
2014,10,6,PHI,CAR,0.1455540760449324,1.0,-3,24.0,True
2014,10,10,CIN,CLE,0.0789627717479177,1.0,0,-21.0,False
2014,10,10,BAL,TEN,0.1110754189592142,1.0,-7,14.0,True
2014,10,10,BUF,KC,-0.2005592755026714,1.0,7,-4.0,False
2014,10,10,DET,MIA,-0.2436304541092868,1.0,7,4.0,True
2014,10,10,JAX,DAL,-0.3242024852926545,0.0,0,-14.0,False
2014,10,10,NO,SF,0.1129574012449291,1.0,3,-3.0,False
2014,10,10,NYJ,PIT,-0.2624629954971664,1.0,0,7.0,True
2014,10,10,TB,ATL,-0.2754110857405576,1.0,-7,-10.0,False
2014,10,10,SEA,NYG,0.2444365659161472,1.0,1,21.0,True
2014,10,10,GB,CHI,0.1565724054612991,1.0,0,41.0,True
2014,10,10,PHI,CAR,0.1044934557198061,1.0,-3,24.0,True
2014,10,20,CIN,CLE,0.0842484767152933,1.0,0,-21.0,False
2014,10,20,BAL,TEN,0.1164339808957454,1.0,-7,14.0,True
2014,10,20,BUF,KC,-0.1952278091705955,1.0,7,-4.0,False
2014,10,20,DET,MIA,-0.2166456007682234,1.0,7,4.0,True
2014,10,20,JAX,DAL,-0.3254724197459581,0.0,0,-14.0,False
2014,10,20,NO,SF,0.0936359434234449,1.0,3,-3.0,False
2014,10,20,NYJ,PIT,-0.240819274837532,1.0,0,7.0,True
2014,10,20,TB,ATL,-0.2929624942116401,1.0,-7,-10.0,False
2014,10,20,SEA,NYG,0.233331704714793,1.0,1,21.0,True
2014,10,20,GB,CHI,0.1380282897097946,1.0,0,41.0,True
2014,10,20,PHI,CAR,0.0717855914777926,1.0,-3,24.0,True
2014,10,50,CIN,CLE,0.0884196109031766,1.0,0,-21.0,False
2014,10,50,BAL,TEN,0.1190577585206562,1.0,-7,14.0,True
2014,10,50,BUF,KC,-0.1918428686416698,1.0,7,-4.0,False
2014,10,50,DET,MIA,-0.200733228149077,1.0,7,4.0,True
2014,10,50,JAX,DAL,-0.3247902649256129,0.0,0,-14.0,False
2014,10,50,NO,SF,0.0820051187638216,1.0,3,-3.0,False
2014,10,50,NYJ,PIT,-0.22773501911267,1.0,0,7.0,True
2014,10,50,TB,ATL,-0.3037867462483387,1.0,-7,-10.0,False
2014,10,50,SEA,NYG,0.2277675514423962,1.0,1,21.0,True
2014,10,50,GB,CHI,0.125882868586698,1.0,0,41.0,True
2014,10,50,PHI,CAR,0.0515197669515754,1.0,-3,24.0,True
2014,10,100,CIN,CLE,0.0899704603543793,1.0,0,-21.0,False
2014,10,100,BAL,TEN,0.1198280233815749,1.0,-7,14.0,True
2014,10,100,BUF,KC,-0.1906854951835201,1.0,7,-4.0,False
2014,10,100,DET,MIA,-0.1954812398008618,1.0,7,4.0,True
2014,10,100,JAX,DAL,-0.3243091238745882,0.0,0,-14.0,False
2014,10,100,NO,SF,0.0781313316710405,1.0,3,-3.0,False
2014,10,100,NYJ,PIT,-0.2233642535465014,1.0,0,7.0,True
2014,10,100,TB,ATL,-0.3074344977831865,1.0,-7,-10.0,False
2014,10,100,SEA,NYG,0.2261037174773586,1.0,1,21.0,True
2014,10,100,GB,CHI,0.1216734215399791,1.0,0,41.0,True
2014,10,100,PHI,CAR,0.0446738203952873,1.0,-3,24.0,True
2014,11,2,MIA,BUF,0.1215761161073649,1.0,0,13.0,True
2014,11,2,CAR,ATL,-0.4624437092306471,1.0,-1,-2.0,False
2014,11,2,CHI,MIN,-0.3343038347983479,1.0,-7,8.0,True
2014,11,2,CLE,HOU,0.1078226154538054,1.0,-4,-16.0,False
2014,11,2,KC,SEA,0.0476995134275592,1.0,0,4.0,True
2014,11,2,NO,CIN,0.3558303619117456,1.0,-3,-17.0,False
2014,11,2,NYG,SF,-0.0682376532359623,1.0,0,-6.0,False
2014,11,2,WAS,TB,0.0430834310473118,1.0,7,-20.0,False
2014,11,2,ARI,DET,0.1674877513167388,1.0,0,8.0,True
2014,11,2,GB,PHI,0.0899944143143853,1.0,1,33.0,True
2014,11,2,IND,NE,-0.0722787840014406,1.0,-1,-22.0,False
2014,11,2,TEN,PIT,-0.1666090192477472,1.0,0,-3.0,False
2014,11,4,MIA,BUF,0.1320459172480775,1.0,0,13.0,True
2014,11,4,CAR,ATL,-0.3212026011045193,1.0,-1,-2.0,False
2014,11,4,CHI,MIN,-0.0863065507480709,1.0,-7,8.0,True
2014,11,4,CLE,HOU,0.0577655328265003,1.0,-4,-16.0,False
2014,11,4,KC,SEA,0.0137910737533681,1.0,0,4.0,True
2014,11,4,NO,CIN,0.2519091193121374,1.0,-3,-17.0,False
2014,11,4,NYG,SF,-0.061580936536801,1.0,0,-6.0,False
2014,11,4,WAS,TB,0.1114391288022232,1.0,7,-20.0,False
2014,11,4,ARI,DET,0.1262898009343283,1.0,0,8.0,True
2014,11,4,GB,PHI,0.1107744324519766,1.0,1,33.0,True
2014,11,4,IND,NE,-0.0460624982573553,1.0,-1,-22.0,False
2014,11,4,TEN,PIT,-0.173845479787236,1.0,0,-3.0,False
2014,11,6,MIA,BUF,0.1349070231851361,1.0,0,13.0,True
2014,11,6,CAR,ATL,-0.2702294460101349,1.0,-1,-2.0,False
2014,11,6,CHI,MIN,-0.0097145813649696,1.0,-7,8.0,True
2014,11,6,CLE,HOU,0.041128908700467,1.0,-4,-16.0,False
2014,11,6,KC,SEA,-0.0067994711368147,1.0,0,4.0,True
2014,11,6,NO,CIN,0.2067788217107455,1.0,-3,-17.0,False
2014,11,6,NYG,SF,-0.0564565431932134,1.0,0,-6.0,False
2014,11,6,WAS,TB,0.143923921934875,1.0,7,-20.0,False
2014,11,6,ARI,DET,0.1071281773228982,1.0,0,8.0,True
2014,11,6,GB,PHI,0.125525579409812,1.0,1,33.0,True
2014,11,6,IND,NE,-0.0402889047430386,1.0,-1,-22.0,False
2014,11,6,TEN,PIT,-0.1721312419526638,1.0,0,-3.0,False
2014,11,10,MIA,BUF,0.1367748212691818,1.0,0,13.0,True
2014,11,10,CAR,ATL,-0.2294015573140188,1.0,-1,-2.0,False
2014,11,10,CHI,MIN,0.0479424687148384,1.0,-7,8.0,True
2014,11,10,CLE,HOU,0.0275350848378042,1.0,-4,-16.0,False
2014,11,10,KC,SEA,-0.0272179052582699,1.0,0,4.0,True
2014,11,10,NO,CIN,0.1671196822211794,1.0,-3,-17.0,False
2014,11,10,NYG,SF,-0.052179054342639,1.0,0,-6.0,False
2014,11,10,WAS,TB,0.1727358028545771,1.0,7,-20.0,False
2014,11,10,ARI,DET,0.090459107150814,1.0,0,8.0,True
2014,11,10,GB,PHI,0.1379572050239792,1.0,1,33.0,True
2014,11,10,IND,NE,-0.0379070620704144,1.0,-1,-22.0,False
2014,11,10,TEN,PIT,-0.1692523719424478,1.0,0,-3.0,False
2014,11,20,MIA,BUF,0.1379382061398749,1.0,0,13.0,True
2014,11,20,CAR,ATL,-0.1991919580677231,1.0,-1,-2.0,False
2014,11,20,CHI,MIN,0.0886787523340511,1.0,-7,8.0,True
2014,11,20,CLE,HOU,0.017073485426749,1.0,-4,-16.0,False
2014,11,20,KC,SEA,-0.0448067512193106,1.0,0,4.0,True
2014,11,20,NO,CIN,0.1356934406195541,1.0,-3,-17.0,False
2014,11,20,NYG,SF,-0.0492594981667796,1.0,0,-6.0,False
2014,11,20,WAS,TB,0.195553477276413,1.0,7,-20.0,False
2014,11,20,ARI,DET,0.0774583414780572,1.0,0,8.0,True
2014,11,20,GB,PHI,0.1469169049509405,1.0,1,33.0,True
2014,11,20,IND,NE,-0.03773910360661,1.0,-1,-22.0,False
2014,11,20,TEN,PIT,-0.1662229444452136,1.0,0,-3.0,False
2014,11,50,MIA,BUF,0.1385539161185763,1.0,0,13.0,True
2014,11,50,CAR,ATL,-0.1813617977438077,1.0,-1,-2.0,False
2014,11,50,CHI,MIN,0.1119798279892672,1.0,-7,8.0,True
2014,11,50,CLE,HOU,0.0106586018228044,1.0,-4,-16.0,False
2014,11,50,KC,SEA,-0.0562458722168743,1.0,0,4.0,True
2014,11,50,NO,CIN,0.1163172826025142,1.0,-3,-17.0,False
2014,11,50,NYG,SF,-0.0477553675455692,1.0,0,-6.0,False
2014,11,50,WAS,TB,0.2095792100700411,1.0,7,-20.0,False
2014,11,50,ARI,DET,0.0695448946406689,1.0,0,8.0,True
2014,11,50,GB,PHI,0.151934753363256,1.0,1,33.0,True
2014,11,50,IND,NE,-0.0383813803107909,1.0,-1,-22.0,False
2014,11,50,TEN,PIT,-0.1640535239608968,1.0,0,-3.0,False
2014,11,100,MIA,BUF,0.1387478238686977,1.0,0,13.0,True
2014,11,100,CAR,ATL,-0.1754796721513829,1.0,-1,-2.0,False
2014,11,100,CHI,MIN,0.1195465683067343,1.0,-7,8.0,True
2014,11,100,CLE,HOU,0.0084947260937312,1.0,-4,-16.0,False
2014,11,100,KC,SEA,-0.0601984542761928,1.0,0,4.0,True
2014,11,100,NO,CIN,0.1097925963433751,1.0,-3,-17.0,False
2014,11,100,NYG,SF,-0.0473085772953083,1.0,0,-6.0,False
2014,11,100,WAS,TB,0.2142923214257381,1.0,7,-20.0,False
2014,11,100,ARI,DET,0.0668977271975806,1.0,0,8.0,True
2014,11,100,GB,PHI,0.1535282809340357,1.0,1,33.0,True
2014,11,100,IND,NE,-0.038725556723737,1.0,-1,-22.0,False
2014,11,100,TEN,PIT,-0.1632726671358885,1.0,0,-3.0,False
2014,12,2,ATL,CLE,0.2031963369075463,1.0,0,-2.0,False
2014,12,2,CHI,TB,-0.0383299217660517,1.0,0,8.0,True
2014,12,2,HOU,CIN,0.1360050120213411,1.0,0,-9.0,False
2014,12,2,IND,JAX,0.2481360088268989,1.0,-7,20.0,True
2014,12,2,MIN,GB,-0.7218877897578614,1.0,0,-3.0,False
2014,12,2,NE,DET,0.4233312284047917,1.0,0,25.0,True
2014,12,2,PHI,TEN,0.1646123283000325,1.0,1,19.0,True
2014,12,2,SEA,ARI,-0.0763740982505728,1.0,0,16.0,True
2014,12,2,DEN,MIA,-0.0017671393412166,1.0,-3,3.0,True
2014,12,2,SF,WAS,0.0824553072147724,1.0,0,4.0,True
2014,12,2,NYG,DAL,-0.3787634476221368,1.0,-7,-3.0,False
2014,12,2,BUF,NYJ,-0.0871328727080905,0.0,-4,35.0,True
2014,12,2,NO,BAL,0.0461376391274698,1.0,-7,-7.0,False
2014,12,4,ATL,CLE,0.1622354996829187,1.0,0,-2.0,False
2014,12,4,CHI,TB,0.0282182328493058,1.0,0,8.0,True
2014,12,4,HOU,CIN,0.0544764559247239,1.0,0,-9.0,False
2014,12,4,IND,JAX,0.3026821962352645,1.0,-7,20.0,True
2014,12,4,MIN,GB,-0.534197527572362,1.0,0,-3.0,False
2014,12,4,NE,DET,0.3604351008004069,1.0,0,25.0,True
2014,12,4,PHI,TEN,0.1598470685256429,1.0,1,19.0,True
2014,12,4,SEA,ARI,0.0499541791949865,1.0,0,16.0,True
2014,12,4,DEN,MIA,0.0584765490400755,1.0,-3,3.0,True
2014,12,4,SF,WAS,0.0462286423291306,1.0,0,4.0,True
2014,12,4,NYG,DAL,-0.2999344573933469,1.0,-7,-3.0,False
2014,12,4,BUF,NYJ,-0.0146498042188474,0.0,-4,35.0,True
2014,12,4,NO,BAL,0.0651894943295676,1.0,-7,-7.0,False
2014,12,6,ATL,CLE,0.1491782319794609,1.0,0,-2.0,False
2014,12,6,CHI,TB,0.073837288255197,1.0,0,8.0,True
2014,12,6,HOU,CIN,0.022777273236603,1.0,0,-9.0,False
2014,12,6,IND,JAX,0.3193953213505348,1.0,-7,20.0,True
2014,12,6,MIN,GB,-0.4818229954354425,1.0,0,-3.0,False
2014,12,6,NE,DET,0.3322907746841885,1.0,0,25.0,True
2014,12,6,PHI,TEN,0.1444574907797229,1.0,1,19.0,True
2014,12,6,SEA,ARI,0.0943525317789145,1.0,0,16.0,True
2014,12,6,DEN,MIA,0.0776729172326825,1.0,-3,3.0,True
2014,12,6,SF,WAS,0.0374294565470205,1.0,0,4.0,True
2014,12,6,NYG,DAL,-0.2616413784774232,1.0,-7,-3.0,False
2014,12,6,BUF,NYJ,-0.0035665088556137,0.0,-4,35.0,True
2014,12,6,NO,BAL,0.0663136562009654,1.0,-7,-7.0,False
2014,12,10,ATL,CLE,0.1402711980040174,1.0,0,-2.0,False
2014,12,10,CHI,TB,0.1175233643518354,1.0,0,8.0,True
2014,12,10,HOU,CIN,-0.0035326257884276,1.0,0,-9.0,False
2014,12,10,IND,JAX,0.3297192059531572,1.0,-7,20.0,True
2014,12,10,MIN,GB,-0.4439252482073651,1.0,0,-3.0,False
2014,12,10,NE,DET,0.3076949349576958,1.0,0,25.0,True
2014,12,10,PHI,TEN,0.1278171891983557,1.0,1,19.0,True
2014,12,10,SEA,ARI,0.1297543469387021,1.0,0,16.0,True
2014,12,10,DEN,MIA,0.0919951843697888,1.0,-3,3.0,True
2014,12,10,SF,WAS,0.0317688311327472,1.0,0,4.0,True
2014,12,10,NYG,DAL,-0.2270662451327182,1.0,-7,-3.0,False
2014,12,10,BUF,NYJ,-0.000410229090927,0.0,-4,35.0,True
2014,12,10,NO,BAL,0.0653853494387056,1.0,-7,-7.0,False
2014,12,20,ATL,CLE,0.1349284624165646,1.0,0,-2.0,False
2014,12,20,CHI,TB,0.1534770821577306,1.0,0,8.0,True
2014,12,20,HOU,CIN,-0.0234944812364264,1.0,0,-9.0,False
2014,12,20,IND,JAX,0.3348324716145762,1.0,-7,20.0,True
2014,12,20,MIN,GB,-0.417587686639426,1.0,0,-3.0,False
2014,12,20,NE,DET,0.2883298121985866,1.0,0,25.0,True
2014,12,20,PHI,TEN,0.1132762746265494,1.0,1,19.0,True
2014,12,20,SEA,ARI,0.1558349692104906,1.0,0,16.0,True
2014,12,20,DEN,MIA,0.1019677231747306,1.0,-3,3.0,True
2014,12,20,SF,WAS,0.0283443457477006,1.0,0,4.0,True
2014,12,20,NYG,DAL,-0.1993502252813652,1.0,-7,-3.0,False
2014,12,20,BUF,NYJ,-0.0014021583626186,0.0,-4,35.0,True
2014,12,20,NO,BAL,0.0637561036910983,1.0,-7,-7.0,False
2014,12,50,ATL,CLE,0.1323905910715346,1.0,0,-2.0,False
2014,12,50,CHI,TB,0.1759910620561343,1.0,0,8.0,True
2014,12,50,HOU,CIN,-0.035443490171974,1.0,0,-9.0,False
2014,12,50,IND,JAX,0.3365765624620573,1.0,-7,20.0,True
2014,12,50,MIN,GB,-0.4025241922662543,1.0,0,-3.0,False
2014,12,50,NE,DET,0.2764357971372864,1.0,0,25.0,True
2014,12,50,PHI,TEN,0.1038720597219473,1.0,1,19.0,True
2014,12,50,SEA,ARI,0.1711556101666672,1.0,0,16.0,True
2014,12,50,DEN,MIA,0.1076015817530014,1.0,-3,3.0,True
2014,12,50,SF,WAS,0.026625538070143,1.0,0,4.0,True
2014,12,50,NYG,DAL,-0.1821952800055233,1.0,-7,-3.0,False
2014,12,50,BUF,NYJ,-0.0033383808169447,0.0,-4,35.0,True
2014,12,50,NO,BAL,0.0624539808950653,1.0,-7,-7.0,False
2014,12,100,ATL,CLE,0.1316659249372626,1.0,0,-2.0,False
2014,12,100,CHI,TB,0.1836122996139326,1.0,0,8.0,True
2014,12,100,HOU,CIN,-0.0394075840809863,1.0,0,-9.0,False
2014,12,100,IND,JAX,0.3369150482013562,1.0,-7,20.0,True
2014,12,100,MIN,GB,-0.3976117346901495,1.0,0,-3.0,False
2014,12,100,NE,DET,0.2724362428351082,1.0,0,25.0,True
2014,12,100,PHI,TEN,0.1006421724160161,1.0,1,19.0,True
2014,12,100,SEA,ARI,0.176193801711247,1.0,0,16.0,True
2014,12,100,DEN,MIA,0.1094193055409684,1.0,-3,3.0,True
2014,12,100,SF,WAS,0.0261079712331022,1.0,0,4.0,True
2014,12,100,NYG,DAL,-0.1764134579332506,1.0,-7,-3.0,False
2014,12,100,BUF,NYJ,-0.0041997931474637,0.0,-4,35.0,True
2014,12,100,NO,BAL,0.0619730046458225,1.0,-7,-7.0,False
2014,13,2,DET,CHI,-0.3770778112763541,1.0,0,17.0,True
2014,13,2,DAL,PHI,0.1277713061762714,1.0,0,-23.0,False
2014,13,2,SF,SEA,-0.0529414949885415,1.0,0,-16.0,False
2014,13,2,BUF,CLE,0.1095059153493503,1.0,-1,16.0,True
2014,13,2,HOU,TEN,0.1177169174274414,1.0,0,24.0,True
