season,date,game_key,pitcher,team,opponent,started,finished,outs,pitches,runs,er,h,hr,bb,so
2021,2021-04-03,MIA202104030,pop-z001,MIA,TBA,0,0,3,7,0,0,0,0,0,0
2021,2021-04-03,MIA202104030,sprij001,TBA,MIA,0,0,2,10,0,0,1,0,0,2
2021,2021-04-03,MIA202104030,thomr007,TBA,MIA,0,0,1,13,1,1,1,0,1,1
2021,2021-04-03,MIL202104030,berrj001,MIN,MIL,1,0,18,84,0,0,0,0,0,12
2021,2021-04-03,MIL202104030,burnc002,MIL,MIN,1,0,19,87,1,1,1,1,0,11
2021,2021-04-03,MIL202104030,coloa001,MIN,MIL,0,1,3,12,0,0,0,0,0,0
2021,2021-04-03,MIL202104030,dufft001,MIN,MIL,0,0,3,18,0,0,1,0,1,2
2021,2021-04-03,MIL202104030,feyej001,MIL,MIN,0,1,3,16,0,0,0,0,0,1
2021,2021-04-03,MIL202104030,roget001,MIN,MIL,0,0,3,13,0,0,0,0,0,3
2021,2021-04-03,MIL202104030,suteb001,MIL,MIN,0,0,5,26,1,1,3,0,0,1
2021,2021-04-03,NYA202104030,borur001,TOR,NYA,0,0,3,14,0,0,1,0,0,0
2021,2021-04-03,NYA202104030,chatt001,TOR,NYA,0,0,2,9,0,0,2,0,0,1
2021,2021-04-03,NYA202104030,dolir001,TOR,NYA,0,0,2,24,2,2,0,0,3,1
2021,2021-04-03,NYA202104030,greec003,NYA,TOR,0,1,4,16,0,0,0,0,0,2
2021,2021-04-03,NYA202104030,klubc001,NYA,TOR,1,0,12,74,2,1,5,1,3,5
2021,2021-04-03,NYA202104030,loaij001,NYA,TOR,0,0,6,26,0,0,0,0,0,3
2021,2021-04-03,NYA202104030,luetl001,NYA,TOR,0,0,3,15,1,1,1,0,0,1
2021,2021-04-03,NYA202104030,mayzt001,TOR,NYA,0,0,3,19,0,0,1,0,0,2
2021,2021-04-03,NYA202104030,odayd001,NYA,TOR,0,0,2,19,0,0,2,0,0,0
2021,2021-04-03,NYA202104030,payaj001,TOR,NYA,0,1,4,27,0,0,0,0,1,1
2021,2021-04-03,NYA202104030,strir001,TOR,NYA,1,0,10,77,3,3,7,1,2,5
2021,2021-04-03,OAK202104030,gudur001,OAK,HOU,0,1,3,35,4,4,4,0,1,0
2021,2021-04-03,OAK202104030,irvic001,OAK,HOU,1,0,13,82,4,4,7,0,1,2
2021,2021-04-03,OAK202104030,mccul002,HOU,OAK,1,0,15,95,1,1,2,0,3,7
2021,2021-04-03,OAK202104030,paree003,HOU,OAK,0,0,1,16,0,0,1,0,2,0
2021,2021-04-03,OAK202104030,raleb001,HOU,OAK,0,1,5,16,0,0,0,0,0,1
2021,2021-04-03,OAK202104030,smitb005,OAK,HOU,0,0,3,18,0,0,1,0,0,0
2021,2021-04-03,OAK202104030,stanr002,HOU,OAK,0,0,6,23,0,0,0,0,0,3
2021,2021-04-03,OAK202104030,trivl001,OAK,HOU,0,0,8,37,1,1,1,1,0,4
2021,2021-04-03,PHI202104030,brada001,PHI,ATL,0,0,3,9,0,0,0,0,0,1
2021,2021-04-03,PHI202104030,jackl001,ATL,PHI,0,0,1,13,0,0,0,0,1,1
2021,2021-04-03,PHI202104030,mortc002,ATL,PHI,1,0,15,76,3,3,6,0,2,5
2021,2021-04-03,PHI202104030,nerih001,PHI,ATL,0,1,3,14,0,0,0,0,0,3
2021,2021-04-03,PHI202104030,newcs001,ATL,PHI,0,0,2,27,1,1,1,0,1,2
2021,2021-04-03,PHI202104030,tomlj001,ATL,PHI,0,1,3,14,0,0,0,0,0,2
2021,2021-04-03,PHI202104030,wheez001,PHI,ATL,1,0,21,90,0,0,1,0,0,10
2021,2021-04-03,PHI202104030,ynoah001,ATL,PHI,0,0,3,14,0,0,1,0,0,0
2021,2021-04-03,SDN202104030,musgj001,SDN,ARI,1,0,18,78,0,0,3,0,0,8
2021,2021-04-03,SDN202104030,smitc006,ARI,SDN,1,0,9,79,4,3,5,1,3,4
2021,2021-04-03,SDN202104030,smitr005,ARI,SDN,0,1,15,90,3,2,5,0,3,4
2021,2021-04-03,SDN202104030,weatr001,SDN,ARI,0,1,9,38,0,0,1,0,0,3
2021,2021-04-03,SEA202104030,alvaj003,SFN,SEA,0,1,3,10,0,0,0,0,0,1
2021,2021-04-03,SEA202104030,flexc001,SEA,SFN,1,0,15,94,0,0,4,0,2,6
2021,2021-04-03,SEA202104030,gravk001,SEA,SFN,0,0,6,35,0,0,0,0,0,5
2021,2021-04-03,SEA202104030,misia001,SEA,SFN,0,0,2,13,0,0,2,0,0,0
2021,2021-04-03,SEA202104030,montr004,SEA,SFN,0,1,4,15,0,0,0,0,0,1
2021,2021-04-03,SEA202104030,moror001,SFN,SEA,0,0,3,10,1,1,1,1,0,0
2021,2021-04-03,SEA202104030,webbl001,SFN,SEA,1,0,16,97,3,3,7,1,3,5
2021,2021-04-03,SEA202104030,wislm001,SFN,SEA,0,0,2,10,0,0,0,0,0,2
2021,2021-04-04,ANA202104040,bumma001,CHA,ANA,0,0,3,22,0,0,0,0,1,1
2021,2021-04-04,ANA202104040,ceasd001,CHA,ANA,1,0,14,92,3,3,5,1,3,3
2021,2021-04-04,ANA202104040,cishs001,ANA,CHA,0,0,4,12,0,0,1,0,0,1
2021,2021-04-04,ANA202104040,fostm001,CHA,ANA,0,1,1,16,2,2,1,1,1,1
2021,2021-04-04,ANA202104040,heuec001,CHA,ANA,0,0,4,22,1,1,3,1,0,0
2021,2021-04-04,ANA202104040,igler001,ANA,CHA,0,1,5,30,1,0,0,0,1,2
2021,2021-04-04,ANA202104040,ohtas001,ANA,CHA,1,0,14,92,3,1,2,0,5,7
2021,2021-04-04,ANA202104040,ruizj001,CHA,ANA,0,0,3,13,1,1,1,0,0,0
2021,2021-04-04,ANA202104040,slega001,ANA,CHA,0,0,4,29,0,0,2,0,0,2
2021,2021-04-04,BOS202104040,barnm001,BOS,BAL,0,0,3,14,0,0,0,0,1,2
2021,2021-04-04,BOS202104040,ottaa001,BOS,BAL,0,1,3,28,1,1,2,0,2,2
2021,2021-04-04,BOS202104040,richg002,BOS,BAL,1,0,6,61,6,6,7,0,2,2
2021,2021-04-04,BOS202104040,sawah001,BOS,BAL,0,0,3,27,0,0,0,0,2,2
2021,2021-04-04,BOS202104040,sulsc001,BAL,BOS,0,0,6,37,0,0,1,0,0,3
2021,2021-04-04,BOS202104040,taylj001,BOS,BAL,0,0,2,28,4,4,5,0,1,2
2021,2021-04-04,BOS202104040,wellt003,BAL,BOS,0,1,3,23,0,0,1,0,1,0
2021,2021-04-04,BOS202104040,whitg002,BOS,BAL,0,0,10,58,0,0,3,0,0,5
2021,2021-04-04,BOS202104040,zimmb002,BAL,BOS,1,0,18,73,3,3,4,1,1,5
2021,2021-04-04,CHN202104040,bednd001,PIT,CHN,0,1,3,11,0,0,0,0,0,0
2021,2021-04-04,CHN202104040,brotr001,CHN,PIT,0,0,2,19,1,1,3,0,0,0
2021,2021-04-04,CHN202104040,crick001,PIT,CHN,0,0,3,17,0,0,0,0,1,1
2021,2021-04-04,CHN202104040,daviz001,CHN,PIT,1,0,17,88,2,2,4,1,3,5
2021,2021-04-04,CHN202104040,howas002,PIT,CHN,0,0,2,13,0,0,0,0,2,0
2021,2021-04-04,CHN202104040,kellm003,PIT,CHN,1,0,9,77,3,3,2,1,4,4
2021,2021-04-04,CHN202104040,kimbc001,CHN,PIT,0,1,3,16,0,0,0,0,0,2
2021,2021-04-04,CHN202104040,strac001,PIT,CHN,0,0,3,9,0,0,0,0,0,1
2021,2021-04-04,CHN202104040,teper001,CHN,PIT,0,0,4,14,0,0,0,0,1,0
2021,2021-04-04,CHN202104040,unded001,PIT,CHN,0,0,4,17,1,1,1,0,0,1
2021,2021-04-04,CHN202104040,winkd001,CHN,PIT,0,0,1,2,0,0,0,0,0,0
2021,2021-04-04,CIN202104040,antot001,CIN,SLN,0,0,3,21,0,0,1,0,1,1
2021,2021-04-04,CIN202104040,cabrg001,SLN,CIN,0,0,3,20,2,2,2,0,1,1
2021,2021-04-04,CIN202104040,fulmc001,CIN,SLN,0,0,4,33,0,0,1,0,1,2
2021,2021-04-04,CIN202104040,helsr001,SLN,CIN,0,0,1,26,4,4,2,0,2,0
2021,2021-04-04,CIN202104040,hoffj003,CIN,SLN,1,0,15,77,1,1,3,0,0,6
2021,2021-04-04,CIN202104040,martc006,SLN,CIN,1,0,15,77,4,4,4,1,2,4
2021,2021-04-04,CIN202104040,milla002,SLN,CIN,0,1,3,12,0,0,0,0,0,0
2021,2021-04-04,CIN202104040,romas001,CIN,SLN,0,1,5,13,0,0,0,0,0,0
2021,2021-04-04,CIN202104040,webbt001,SLN,CIN,0,0,2,18,2,2,1,1,0,0
2021,2021-04-04,COL202104040,estec001,COL,LAN,0,0,3,13,0,0,1,0,0,2
2021,2021-04-04,COL202104040,givem001,COL,LAN,0,1,3,13,0,0,0,0,0,1
2021,2021-04-04,COL202104040,gomba001,COL,LAN,1,0,9,73,3,1,1,0,7,2
2021,2021-04-04,COL202104040,gonzc002,COL,LAN,0,0,9,41,0,0,0,0,2,2
2021,2021-04-04,COL202104040,knebc001,LAN,COL,0,1,3,8,0,0,0,0,0,1
2021,2021-04-04,COL202104040,nelsj004,LAN,COL,0,0,3,19,1,1,1,0,1,3
2021,2021-04-04,COL202104040,stepr002,COL,LAN,0,0,3,22,1,1,2,1,0,1
2021,2021-04-04,COL202104040,uriaj001,LAN,COL,1,0,21,79,1,1,3,0,1,6
2021,2021-04-04,DET202104040,alext001,DET,CLE,0,1,3,13,1,1,1,1,0,1
2021,2021-04-04,DET202104040,civaa001,CLE,DET,1,0,21,91,3,3,2,2,3,6
2021,2021-04-04,DET202104040,clase001,CLE,DET,0,1,3,16,0,0,0,0,0,1
2021,2021-04-04,DET202104040,farmb001,DET,CLE,0,0,3,23,2,2,1,1,1,0
2021,2021-04-04,DET202104040,norrd002,DET,CLE,0,0,5,21,4,4,4,1,0,1
2021,2021-04-04,DET202104040,quanc001,CLE,DET,0,0,3,12,0,0,0,0,0,2
2021,2021-04-04,DET202104040,skubt001,DET,CLE,1,0,16,87,2,2,4,0,2,4
2021,2021-04-04,KCA202104040,benjw001,TEX,KCA,0,0,7,31,0,0,1,0,0,3
2021,2021-04-04,KCA202104040,brenj001,KCA,TEX,0,0,2,5,0,0,0,0,0,1
2021,2021-04-04,KCA202104040,daviw001,KCA,TEX,0,1,3,13,1,1,1,1,0,0
2021,2021-04-04,KCA202104040,junij001,KCA,TEX,0,0,3,14,0,0,1,0,0,1
2021,2021-04-04,KCA202104040,kenni001,TEX,KCA,0,1,3,23,1,1,2,0,0,3
2021,2021-04-04,KCA202104040,lylej001,TEX,KCA,1,0,17,76,2,2,5,1,0,8
2021,2021-04-04,KCA202104040,singb001,KCA,TEX,1,0,10,77,6,5,5,1,3,5
2021,2021-04-04,KCA202104040,zimmk001,KCA,TEX,0,0,9,34,0,0,1,0,1,2
2021,2021-04-04,MIL202104040,alcaj001,MIN,MIL,0,1,6,24,0,0,0,0,0,1
2021,2021-04-04,MIL202104040,housa001,MIL,MIN,1,0,15,77,2,2,4,1,2,4
2021,2021-04-04,MIL202104040,lindj004,MIL,MIN,0,0,6,56,2,2,4,0,2,0
2021,2021-04-04,MIL202104040,pinem001,MIN,MIL,1,0,15,81,1,0,4,0,2,5
2021,2021-04-04,MIL202104040,rasmd002,MIL,MIN,0,0,3,35,4,3,3,1,1,1
2021,2021-04-04,MIL202104040,roblh001,MIN,MIL,0,0,3,13,0,0,0,0,0,2
2021,2021-04-04,MIL202104040,stasc001,MIN,MIL,0,0,3,23,1,1,1,1,1,2
2021,2021-04-04,MIL202104040,yarde001,MIL,MIN,0,1,3,10,0,0,0,0,0,2
2021,2021-04-04,NYA202104040,borur001,TOR,NYA,0,0,2,8,0,0,0,0,0,0
2021,2021-04-04,NYA202104040,germd001,NYA,TOR,1,0,9,68,3,3,4,2,1,2
2021,2021-04-04,NYA202104040,kingm002,NYA,TOR,0,1,18,68,0,0,1,0,1,3
2021,2021-04-04,NYA202104040,merrj001,TOR,NYA,0,1,3,11,0,0,0,0,0,2
2021,2021-04-04,NYA202104040,pheld001,TOR,NYA,0,0,3,15,0,0,0,0,0,2
2021,2021-04-04,NYA202104040,romaj004,TOR,NYA,0,0,3,10,0,0,0,0,0,1
2021,2021-04-04,NYA202104040,thort002,TOR,NYA,0,0,4,34,1,1,2,0,1,0
2021,2021-04-04,NYA202104040,zeuct001,TOR,NYA,1,0,12,63,0,0,3,0,1,1
2021,2021-04-04,OAK202104040,bielb001,HOU,OAK,0,1,14,44,0,0,0,0,0,4
2021,2021-04-04,OAK202104040,kolaa001,OAK,HOU,0,0,2,16,3,2,2,0,0,0
2021,2021-04-04,OAK202104040,manas001,OAK,HOU,1,0,14,101,5,5,6,2,3,4
2021,2021-04-04,OAK202104040,petiy001,OAK,HOU,0,0,5,26,1,1,2,1,0,0
2021,2021-04-04,OAK202104040,tom-k001,OAK,HOU,0,1,3,20,0,0,1,0,0,0
2021,2021-04-04,OAK202104040,urquj001,HOU,OAK,1,0,13,101,2,2,4,0,2,5
2021,2021-04-04,OAK202104040,wendj001,OAK,HOU,0,0,3,10,0,0,0,0,1,1
2021,2021-04-04,PHI202104040,alvaj004,PHI,ATL,0,0,3,10,0,0,0,0,0,2
2021,2021-04-04,PHI202104040,andei001,ATL,PHI,1,0,15,88,1,1,4,1,2,7
2021,2021-04-04,PHI202104040,daytg001,ATL,PHI,0,1,1,1,0,0,0,0,0,0
2021,2021-04-04,PHI202104040,efliz001,PHI,ATL,1,0,21,80,1,1,4,1,1,8
2021,2021-04-04,PHI202104040,martc007,ATL,PHI,0,0,2,17,1,1,3,0,1,0
2021,2021-04-04,PHI202104040,matzt001,ATL,PHI,0,0,3,16,0,0,0,0,0,3
2021,2021-04-04,PHI202104040,minta001,ATL,PHI,0,0,3,13,0,0,1,0,0,3
2021,2021-04-04,PHI202104040,nerih001,PHI,ATL,0,1,3,23,0,0,0,0,2,1
2021,2021-04-04,SDN202104040,crics001,ARI,SDN,0,0,2,17,0,0,2,0,0,1
2021,2021-04-04,SDN202104040,crisn001,SDN,ARI,0,0,6,21,0,0,1,0,2,2
2021,2021-04-04,SDN202104040,devec001,ARI,SDN,0,1,3,16,1,1,1,1,0,0
2021,2021-04-04,SDN202104040,ginkk001,ARI,SDN,0,0,1,3,0,0,0,0,0,1
2021,2021-04-04,SDN202104040,hillt002,SDN,ARI,0,0,3,16,0,0,1,0,0,1
2021,2021-04-04,SDN202104040,kelak001,SDN,ARI,0,1,3,15,0,0,0,0,0,2
2021,2021-04-04,SDN202104040,paddc001,SDN,ARI,1,0,12,89,3,2,4,0,3,3
2021,2021-04-04,SDN202104040,sorij001,ARI,SDN,0,0,2,15,0,0,0,0,2,0
2021,2021-04-04,SDN202104040,widet001,ARI,SDN,1,0,18,81,0,0,3,0,3,5
2021,2021-04-04,SDN202104040,willt003,SDN,ARI,0,0,3,14,0,0,0,0,1,0
2021,2021-04-04,SDN202104040,youna002,ARI,SDN,0,0,1,4,0,0,0,0,0,0
2021,2021-04-05,ANA202104050,abreb002,HOU,ANA,0,0,6,39,0,0,1,0,0,0
2021,2021-04-05,ANA202104050,cishs001,ANA,HOU,0,0,3,22,0,0,1,0,0,1
2021,2021-04-05,ANA202104050,claua001,ANA,HOU,0,0,2,12,0,0,1,0,0,0
2021,2021-04-05,ANA202104050,garcl007,HOU,ANA,1,0,10,68,2,2,4,1,3,1
2021,2021-04-05,ANA202104050,mayem001,ANA,HOU,0,1,3,25,1,1,1,1,0,0
2021,2021-04-05,ANA202104050,quinj001,ANA,HOU,1,0,10,86,4,4,5,0,3,5
2021,2021-04-05,ANA202104050,raleb001,HOU,ANA,0,0,3,28,1,1,2,0,1,1
2021,2021-04-05,ANA202104050,rodrc002,ANA,HOU,0,0,8,41,1,1,3,0,2,3
2021,2021-04-05,ANA202104050,smitj002,HOU,ANA,0,0,0,9,3,3,2,0,0,0
2021,2021-04-05,ANA202104050,stanr002,HOU,ANA,0,0,2,9,0,0,0,0,0,1
2021,2021-04-05,ANA202104050,taylb004,HOU,ANA,0,1,3,12,1,0,1,0,1,0
2021,2021-04-05,ANA202104050,watst001,ANA,HOU,0,0,1,4,0,0,0,0,0,0
2021,2021-04-05,BOS202104050,andrm001,BOS,TBA,0,0,7,44,2,2,5,0,0,2
2021,2021-04-05,BOS202104050,hernd004,BOS,TBA,0,0,1,14,0,0,0,0,2,1
2021,2021-04-05,BOS202104050,mazzc002,TBA,BOS,0,0,8,61,6,6,7,1,1,2
2021,2021-04-05,BOS202104050,ottaa001,BOS,TBA,0,0,1,7,0,0,0,0,0,1
2021,2021-04-05,BOS202104050,piven001,BOS,TBA,1,0,15,91,0,0,2,0,4,4
2021,2021-04-05,BOS202104050,sprij001,TBA,BOS,0,1,1,7,0,0,1,0,0,0
2021,2021-04-05,BOS202104050,valdp002,BOS,TBA,0,1,3,11,0,0,0,0,0,0
2021,2021-04-05,BOS202104050,wachm001,TBA,BOS,1,0,15,90,5,4,8,0,2,6
2021,2021-04-05,CHN202104050,adamj002,CHN,MIL,0,0,2,17,1,1,2,1,0,1
2021,2021-04-05,CHN202104050,andeb004,MIL,CHN,1,0,15,79,4,4,4,3,1,4
2021,2021-04-05,CHN202104050,chafa001,CHN,MIL,0,0,4,19,0,0,0,0,0,4
2021,2021-04-05,CHN202104050,feyej001,MIL,CHN,0,1,4,12,0,0,0,0,0,1
2021,2021-04-05,CHN202104050,milla003,CHN,MIL,0,1,3,14,0,0,0,0,0,1
2021,2021-04-05,CHN202104050,willd004,MIL,CHN,0,0,2,22,1,1,1,0,1,1
2021,2021-04-05,CHN202104050,willt002,CHN,MIL,1,0,18,85,2,2,2,0,2,6
2021,2021-04-05,CHN202104050,yarde001,MIL,CHN,0,0,3,18,0,0,0,0,1,0
2021,2021-04-05,CIN202104050,brubj001,PIT,CIN,1,0,12,82,1,1,3,0,4,6
2021,2021-04-05,CIN202104050,delej003,CIN,PIT,1,0,15,81,2,2,3,2,2,9
2021,2021-04-05,CIN202104050,dools001,CIN,PIT,0,0,3,13,0,0,0,0,0,2
2021,2021-04-05,CIN202104050,felim001,PIT,CIN,0,1,3,26,2,2,3,0,1,1
2021,2021-04-05,CIN202104050,garra001,CIN,PIT,0,1,3,25,1,1,2,1,1,1
2021,2021-04-05,CIN202104050,howas002,PIT,CIN,0,0,3,18,1,1,1,1,0,2
2021,2021-04-05,CIN202104050,oviel001,PIT,CIN,0,0,6,33,1,1,1,1,0,4
2021,2021-04-05,CIN202104050,perec004,CIN,PIT,0,0,3,13,0,0,0,0,0,2
2021,2021-04-05,CIN202104050,simsl001,CIN,PIT,0,0,3,15,0,0,0,0,0,1
2021,2021-04-05,CLE202104050,allel002,CLE,KCA,1,0,15,72,2,2,5,1,2,3
2021,2021-04-05,CLE202104050,barls001,KCA,CLE,0,0,6,19,0,0,0,0,0,0
2021,2021-04-05,CLE202104050,duffd001,KCA,CLE,1,0,18,97,0,0,2,0,3,5
2021,2021-04-05,CLE202104050,hahnj001,KCA,CLE,0,1,3,17,0,0,1,0,1,0
2021,2021-04-05,CLE202104050,karij001,CLE,KCA,0,1,1,3,0,0,0,0,0,1
2021,2021-04-05,CLE202104050,mcket001,CLE,KCA,0,0,11,58,1,1,2,0,4,5
2021,2021-04-05,DET202104050,casth001,DET,MIN,0,1,3,9,0,0,0,0,1,0
2021,2021-04-05,DET202104050,dobnr001,MIN,DET,0,1,9,52,5,5,5,2,1,1
2021,2021-04-05,DET202104050,farmb001,DET,MIN,0,0,5,38,3,3,1,1,3,1
2021,2021-04-05,DET202104050,garcb001,DET,MIN,0,0,3,21,2,2,3,0,0,2
2021,2021-04-05,DET202104050,holld003,DET,MIN,0,0,4,42,4,4,5,0,2,3
2021,2021-04-05,DET202104050,shoem001,MIN,DET,1,0,18,92,1,1,3,1,0,5
2021,2021-04-05,DET202104050,sotog003,DET,MIN,0,0,3,24,0,0,1,0,1,2
2021,2021-04-05,DET202104050,urenj001,DET,MIN,1,0,9,81,6,5,4,1,4,5
2021,2021-04-05,MIA202104050,cimba001,MIA,SLN,0,0,3,14,0,0,1,0,0,1
2021,2021-04-05,MIA202104050,curtj003,MIA,SLN,0,0,3,26,1,1,2,1,0,2
2021,2021-04-05,MIA202104050,detwr001,MIA,SLN,0,1,3,13,0,0,0,0,0,2
2021,2021-04-05,MIA202104050,gallg001,SLN,MIA,0,0,6,26,0,0,1,0,0,2
2021,2021-04-05,MIA202104050,hickj002,SLN,MIA,0,0,3,13,0,0,0,0,0,1
2021,2021-04-05,MIA202104050,hollj002,MIA,SLN,0,0,6,22,0,0,0,0,0,3
2021,2021-04-05,MIA202104050,poncd001,SLN,MIA,1,0,15,93,1,1,3,0,1,3
2021,2021-04-05,MIA202104050,reyea004,SLN,MIA,0,1,3,13,0,0,1,0,0,0
2021,2021-04-05,MIA202104050,roget003,MIA,SLN,1,0,12,77,3,2,2,0,4,6
2021,2021-04-05,NYA202104050,armss001,BAL,NYA,0,0,1,12,2,2,1,1,1,1
2021,2021-04-05,NYA202104050,cessl001,NYA,BAL,0,0,6,28,0,0,0,0,1,3
2021,2021-04-05,NYA202104050,chapa001,NYA,BAL,0,1,3,19,0,0,0,0,1,3
2021,2021-04-05,NYA202104050,fry-p001,BAL,NYA,0,0,1,18,1,1,3,0,1,0
2021,2021-04-05,NYA202104050,lopej004,BAL,NYA,1,0,14,75,4,4,3,1,3,5
2021,2021-04-05,NYA202104050,montj004,NYA,BAL,1,0,18,70,0,0,4,0,0,7
2021,2021-04-05,NYA202104050,scerm001,BAL,NYA,0,1,8,48,0,0,0,0,2,4
2021,2021-04-05,OAK202104050,alexs001,LAN,OAK,0,1,3,12,0,0,0,0,0,0
2021,2021-04-05,OAK202104050,gudur001,OAK,LAN,0,0,2,17,1,1,3,0,0,0
2021,2021-04-05,OAK202104050,kolaa001,OAK,LAN,0,0,3,17,1,1,2,0,0,1
2021,2021-04-05,OAK202104050,may-d003,LAN,OAK,1,0,18,85,0,0,2,0,2,8
2021,2021-04-05,OAK202104050,montf001,OAK,LAN,1,0,8,90,7,7,7,1,3,4
2021,2021-04-05,OAK202104050,pricd001,LAN,OAK,0,0,6,47,3,3,4,1,2,0
2021,2021-04-05,OAK202104050,puk-a001,OAK,LAN,0,0,10,65,0,0,1,0,3,4
2021,2021-04-05,OAK202104050,romos001,OAK,LAN,0,0,3,23,1,1,1,1,1,0
2021,2021-04-05,OAK202104050,wendj001,OAK,LAN,0,1,1,11,0,0,0,0,1,1
2021,2021-04-05,PHI202104050,alvaj004,PHI,NYN,0,1,3,24,1,1,3,0,0,2
2021,2021-04-05,PHI202104050,brogc001,PHI,NYN,0,0,3,12,0,0,1,0,0,1
2021,2021-04-05,PHI202104050,castm002,NYN,PHI,0,0,3,9,0,0,1,0,0,0
2021,2021-04-05,PHI202104050,coons001,PHI,NYN,0,0,6,31,0,0,1,0,0,3
2021,2021-04-05,PHI202104050,degrj001,NYN,PHI,1,0,18,77,0,0,3,0,2,7
2021,2021-04-05,PHI202104050,kintb001,PHI,NYN,0,0,5,23,0,0,1,0,0,1
2021,2021-04-05,PHI202104050,loupa001,NYN,PHI,0,1,2,12,2,0,1,0,0,0
2021,2021-04-05,PHI202104050,may-t001,NYN,PHI,0,0,1,22,3,2,2,0,1,1
2021,2021-04-05,PHI202104050,moorm003,PHI,NYN,1,0,10,74,2,2,4,0,4,4
2021,2021-04-05,SDN202104050,barac001,SFN,SDN,0,0,1,4,0,0,1,0,0,0
2021,2021-04-05,SDN202104050,crisn001,SDN,SFN,0,0,3,20,0,0,1,0,1,2
2021,2021-04-05,SDN202104050,desca001,SFN,SDN,1,0,15,86,1,1,4,0,3,4
2021,2021-04-05,SDN202104050,hillt002,SDN,SFN,0,0,3,21,0,0,0,0,0,1
2021,2021-04-05,SDN202104050,mcgej001,SFN,SDN,0,1,3,25,0,0,0,0,1,1
2021,2021-04-05,SDN202104050,morea001,SDN,SFN,1,0,12,64,2,2,5,2,1,2
2021,2021-04-05,SDN202104050,moror001,SFN,SDN,0,0,3,10,0,0,0,0,0,0
2021,2021-04-05,SDN202104050,pagae001,SDN,SFN,0,0,2,14,0,0,1,0,0,1
2021,2021-04-05,SDN202104050,pomed001,SDN,SFN,0,1,3,15,0,0,0,0,0,0
2021,2021-04-05,SDN202104050,roget002,SFN,SDN,0,0,3,13,0,0,1,0,0,1
2021,2021-04-05,SDN202104050,stamc001,SDN,SFN,0,0,4,18,1,1,2,1,0,2
2021,2021-04-05,SDN202104050,wislm001,SFN,SDN,0,0,2,20,1,1,2,0,0,0
2021,2021-04-05,SEA202104050,kopem001,CHA,SEA,0,0,6,34,0,0,1,0,1,5
2021,2021-04-05,SEA202104050,rodoc001,CHA,SEA,1,0,15,95,0,0,2,0,3,9
2021,2021-04-05,SEA202104050,ruizj001,CHA,SEA,0,1,6,22,0,0,0,0,0,1
2021,2021-04-05,SEA202104050,shefj001,SEA,CHA,1,0,15,92,6,4,8,1,2,5
2021,2021-04-05,SEA202104050,stecd001,SEA,CHA,0,0,6,42,0,0,2,0,1,2
2021,2021-04-05,SEA202104050,vestw001,SEA,CHA,0,1,6,24,0,0,0,0,1,1
2021,2021-04-05,TEX202104050,chatt001,TOR,TEX,0,0,4,14,0,0,2,0,0,1
2021,2021-04-05,TEX202104050,codyk001,TEX,TOR,0,0,7,40,2,1,2,0,1,0
2021,2021-04-05,TEX202104050,degeb001,TEX,TOR,0,1,8,25,0,0,1,0,0,1
2021,2021-04-05,TEX202104050,dolir001,TOR,TEX,0,1,3,23,1,1,1,0,0,3
2021,2021-04-05,TEX202104050,foltm001,TEX,TOR,1,0,12,95,4,4,4,2,3,7
2021,2021-04-05,TEX202104050,matzs001,TOR,TEX,1,0,19,91,1,1,2,0,1,9
2021,2021-04-05,TEX202104050,mayzt001,TOR,TEX,0,0,1,10,0,0,0,0,0,1
2021,2021-04-06,ANA202104060,bundd001,ANA,HOU,1,0,18,102,2,2,4,2,2,10
2021,2021-04-06,ANA202104060,greiz001,HOU,ANA,1,0,21,96,2,2,5,1,1,4
2021,2021-04-06,ANA202104060,igler001,ANA,HOU,0,1,3,27,2,2,3,1,0,3
2021,2021-04-06,ANA202104060,mayem001,ANA,HOU,0,0,3,11,0,0,0,0,0,1
2021,2021-04-06,ANA202104060,presr001,HOU,ANA,0,1,6,29,0,0,2,0,0,2
2021,2021-04-06,ANA202104060,slega001,ANA,HOU,0,0,3,10,0,0,0,0,0,1
2021,2021-04-06,BOS202104060,barnm001,BOS,TBA,0,0,6,23,0,0,0,0,0,4
2021,2021-04-06,BOS202104060,brica001,BOS,TBA,0,0,3,12,0,0,2,0,0,0
2021,2021-04-06,BOS202104060,castd002,TBA,BOS,0,0,3,17,1,1,1,1,0,2
2021,2021-04-06,BOS202104060,fairp001,TBA,BOS,0,0,4,16,1,1,2,0,0,2
2021,2021-04-06,BOS202104060,glast001,TBA,BOS,1,0,18,97,1,1,4,0,2,9
2021,2021-04-06,BOS202104060,hernd004,BOS,TBA,0,0,3,19,0,0,0,0,2,1
2021,2021-04-06,BOS202104060,houct001,BOS,TBA,0,0,3,15,1,0,1,0,0,2
2021,2021-04-06,BOS202104060,kitta001,TBA,BOS,0,0,3,10,0,0,0,0,1,1
2021,2021-04-06,BOS202104060,perem004,BOS,TBA,1,0,15,92,3,3,5,0,2,6
2021,2021-04-06,BOS202104060,reedc002,TBA,BOS,0,0,2,8,0,0,1,0,0,1
2021,2021-04-06,BOS202104060,sawah001,BOS,TBA,0,0,3,14,0,0,0,0,1,0
2021,2021-04-06,BOS202104060,sprij001,TBA,BOS,0,0,2,7,1,0,1,0,0,0
