game_id,season,week,home_team,away_team,neutral_site
401281942,2021,1,Miami,Alabama,True
401281943,2021,1,Arkansas,Rice,False
401281944,2021,1,Auburn,Akron,False
401281945,2021,1,Florida,Florida Atlantic,False
401281946,2021,1,Clemson,Georgia,True
401281947,2021,1,Kentucky,UL Monroe,False
401281948,2021,1,UCLA,LSU,False
401281949,2021,1,Mississippi State,Louisiana Tech,False
401281950,2021,1,Missouri,Central Michigan,False
401281951,2021,1,South Carolina,Eastern Illinois,False
401281952,2021,1,Tennessee,Bowling Green,False
401282049,2021,1,New Mexico State,UTEP,False
401282050,2021,1,Jacksonville State,UAB,True
401282051,2021,1,Florida International,Long Island University,False
401282052,2021,1,Charlotte,Duke,False
401282053,2021,1,Texas A&M,Kent State,False
401282054,2021,1,Vanderbilt,East Tennessee State,False
401282055,2021,1,Ole Miss,Louisville,True
401282173,2021,1,Middle Tennessee,Monmouth,False
401282174,2021,1,Navy,Marshall,False
401282175,2021,1,North Texas,Northwestern State,False
401282177,2021,1,South Alabama,Southern Miss,False
401282178,2021,1,UTEP,Bethune-Cookman,False
401282179,2021,1,Illinois,UTSA,False
401282180,2021,1,Western Kentucky,UT Martin,False
401282607,2021,1,NC State,South Florida,False
401282608,2021,1,Wake Forest,Old Dominion,False
401282609,2021,1,Boston College,Colgate,False
401282610,2021,1,Georgia Tech,Northern Illinois,False
401282611,2021,1,Ohio,Syracuse,False
401282612,2021,1,Pittsburgh,Massachusetts,False
401282613,2021,1,Virginia,William & Mary,False
401282614,2021,1,Florida State,Notre Dame,False
401282714,2021,1,Illinois,Nebraska,False
401282723,2021,1,Iowa,Indiana,False
401282764,2021,1,Maryland,West Virginia,False
401282772,2021,1,Michigan,Western Michigan,False
401282782,2021,1,Northwestern,Michigan State,False
401282789,2021,1,Minnesota,Ohio State,False
401282815,2021,1,Wisconsin,Penn State,False
401282819,2021,1,Purdue,Oregon State,False
401282822,2021,1,Rutgers,Temple,False
401286187,2021,1,Fresno State,UConn,False
401286188,2021,1,UConn,Holy Cross,False
401286294,2021,1,Liberty,Campbell,False
401287886,2021,1,Houston,Texas Tech,True
401287887,2021,1,Iowa State,Northern Iowa,False
401287888,2021,1,Kansas,South Dakota,False
401287889,2021,1,Kansas State,Stanford,True
401287890,2021,1,Oklahoma State,Missouri State,False
401287891,2021,1,TCU,Duquesne,False
401287892,2021,1,Texas,Louisiana,False
401287893,2021,1,Texas State,Baylor,False
401287894,2021,1,Oklahoma,Tulane,False
401300993,2021,1,Appalachian State,East Carolina,True
401300994,2021,1,Tulsa,UC Davis,False
401300995,2021,1,UCF,Boise State,False
401300996,2021,1,Cincinnati,Miami (OH),False
401300997,2021,1,Memphis,Nicholls,False
401300998,2021,1,SMU,Abilene Christian,False
401309540,2021,1,Ball State,Western Illinois,False
401309541,2021,1,Eastern Michigan,St. Francis (PA),False
401309542,2021,1,Buffalo,Wagner,False
401309543,2021,1,Toledo,Norfolk State,False
401309598,2021,1,Arkansas State,Central Arkansas,False
401309600,2021,1,Georgia Southern,Gardner-Webb,False
401309601,2021,1,Georgia State,Army,False
401309602,2021,1,Troy,Southern,False
401309833,2021,1,UCLA,Hawai'i,False
401309834,2021,1,Utah,Weber State,False
401309835,2021,1,Arizona State,Southern Utah,False
401309836,2021,1,Colorado,Northern Colorado,False
401309837,2021,1,California,Nevada,False
401309838,2021,1,Oregon,Fresno State,False
401309839,2021,1,Washington,Montana,False
401309840,2021,1,Washington State,Utah State,False
401309841,2021,1,Arizona,BYU,True
401309842,2021,1,USC,San José State,False
401309937,2021,1,Virginia Tech,North Carolina,False
401310693,2021,1,San José State,Southern Utah,False
401310694,2021,1,UNLV,Eastern Washington,False
401310695,2021,1,Colorado State,South Dakota State,False
401310696,2021,1,New Mexico,Houston Baptist,False
401310697,2021,1,Wyoming,Montana State,False
401310698,2021,1,Hawai'i,Portland State,False
401310699,2021,1,San Diego State,New Mexico State,False
401310861,2021,1,Air Force,Lafayette,False
401327913,2021,1,Nebraska,Fordham,False
401327977,2021,1,Dixie State,Sacramento State,False
401328011,2021,1,Northern Arizona,Sam Houston,False
401328138,2021,1,Kennesaw State,Reinhardt,False
401328159,2021,1,North Dakota State,Albany,False
401328175,2021,1,Maine,Delaware,False
401328192,2021,1,James Madison,Morehead State,False
401328545,2021,1,Coastal Carolina,The Citadel,False
401282056,2021,2,Alabama,Mercer,False
401282057,2021,2,Arkansas,Texas,False
401282058,2021,2,Auburn,Alabama State,False
401282059,2021,2,South Florida,Florida,False
401282060,2021,2,Georgia,UAB,False
401282061,2021,2,Kentucky,Missouri,False
401282062,2021,2,LSU,McNeese,False
401282063,2021,2,Ole Miss,Austin Peay,False
401282064,2021,2,Mississippi State,NC State,False
401282065,2021,2,East Carolina,South Carolina,False
401282066,2021,2,Tennessee,Pittsburgh,False
401282067,2021,2,Colorado,Texas A&M,True
401282068,2021,2,Colorado State,Vanderbilt,False
401282181,2021,2,Charlotte,Gardner-Webb,False
401282182,2021,2,Florida International,Texas State,False
401282183,2021,2,Florida Atlantic,Georgia Southern,False
401282184,2021,2,Louisiana Tech,SE Louisiana,False
401282185,2021,2,Marshall,North Carolina Central,False
401282186,2021,2,Virginia Tech,Middle Tennessee,False
401282187,2021,2,SMU,North Texas,False
401282188,2021,2,Old Dominion,Hampton,False
401282189,2021,2,Rice,Houston,False
401282190,2021,2,Southern Miss,Grambling,False
401282191,2021,2,Boise State,UTEP,False
401282192,2021,2,UTSA,Lamar,False
401282193,2021,2,Army,Western Kentucky,False
401282615,2021,2,Clemson,South Carolina State,False
401282616,2021,2,Duke,North Carolina A&T,False
401282617,2021,2,Florida State,Jacksonville State,False
401282618,2021,2,Georgia Tech,Kennesaw State,False
401282619,2021,2,Louisville,Eastern Kentucky,False
401282620,2021,2,Miami,Appalachian State,False
401282621,2021,2,North Carolina,Georgia State,False
401282622,2021,2,Syracuse,Rutgers,False
401282623,2021,2,Massachusetts,Boston College,False
401282624,2021,2,Virginia,Illinois,False
401282625,2021,2,Wake Forest,Norfolk State,False
401282705,2021,2,Notre Dame,Toledo,False
401282724,2021,2,Indiana,Idaho,False
401282754,2021,2,Iowa State,Iowa,False
401282773,2021,2,Michigan,Washington,False
401282783,2021,2,Michigan State,Youngstown State,False
401282790,2021,2,Minnesota,Miami (OH),False
401282797,2021,2,Nebraska,Buffalo,False
401282804,2021,2,Northwestern,Indiana State,False
401282809,2021,2,Ohio State,Oregon,False
401282816,2021,2,Penn State,Ball State,False
401282820,2021,2,UConn,Purdue,False
401282825,2021,2,Wisconsin,Eastern Michigan,False
401286207,2021,2,Maryland,Howard,False
401286295,2021,2,Troy,Liberty,False
401287895,2021,2,Baylor,Texas Southern,False
401287896,2021,2,Coastal Carolina,Kansas,False
401287897,2021,2,Kansas State,Southern Illinois,False
401287898,2021,2,Oklahoma,Western Carolina,False
401287899,2021,2,Oklahoma State,Tulsa,False
401287900,2021,2,TCU,California,False
401287901,2021,2,Texas Tech,Stephen F. Austin,False
401287902,2021,2,West Virginia,Long Island University,False
401300999,2021,2,Akron,Temple,False
401301000,2021,2,Tulane,Morgan State,False
401301001,2021,2,UCF,Bethune-Cookman,False
401301002,2021,2,Cincinnati,Murray State,False
401301003,2021,2,Arkansas State,Memphis,False
401301004,2021,2,Navy,Air Force,False
401309544,2021,2,Western Michigan,Illinois State,False
401309545,2021,2,Kent State,VMI,False
401309546,2021,2,Bowling Green,South Alabama,False
401309547,2021,2,Northern Illinois,Wyoming,False
401309548,2021,2,Central Michigan,Robert Morris,False
401309603,2021,2,Louisiana,Nicholls,False
401309753,2021,2,Ohio,Duquesne,False
401309843,2021,2,USC,Stanford,False
401309844,2021,2,Oregon State,Hawai'i,False
401309845,2021,2,Washington State,Portland State,False
401309846,2021,2,Arizona,San Diego State,False
401309847,2021,2,Arizona State,UNLV,False
401309848,2021,2,BYU,Utah,False
401310700,2021,2,New Mexico,New Mexico State,False
401310701,2021,2,Utah State,North Dakota,False
401310702,2021,2,Fresno State,Cal Poly,False
401310703,2021,2,Nevada,Idaho State,False
401327967,2021,2,Missouri State,Central Arkansas,False
401328012,2021,2,Sam Houston,Southeast Missouri State,False
401328095,2021,2,Sacramento State,Northern Iowa,False
401328176,2021,2,Delaware,St. Francis (PA),False
401328193,2021,2,James Madison,Maine,False
401328367,2021,2,North Dakota State,Valparaiso,False
401282069,2021,3,Arkansas,Georgia Southern,False
401282070,2021,3,Penn State,Auburn,False
401282071,2021,3,Florida,Alabama,False
401282072,2021,3,Georgia,South Carolina,False
401282073,2021,3,Kentucky,Chattanooga,False
401282074,2021,3,LSU,Central Michigan,False
401282075,2021,3,Ole Miss,Tulane,False
401282076,2021,3,Memphis,Mississippi State,False
401282077,2021,3,Missouri,Southeast Missouri State,False
401282078,2021,3,Tennessee,Tennessee Tech,False
401282079,2021,3,Texas A&M,New Mexico,False
401282080,2021,3,Vanderbilt,Stanford,False
401282194,2021,3,UTSA,Middle Tennessee,False
401282195,2021,3,North Texas,UAB,False
401282196,2021,3,Georgia State,Charlotte,False
401282197,2021,3,Texas Tech,Florida International,False
401282198,2021,3,Florida Atlantic,Fordham,False
401282199,2021,3,Louisiana Tech,SMU,False
401282200,2021,3,Marshall,East Carolina,False
401282201,2021,3,Liberty,Old Dominion,False
401282202,2021,3,Texas,Rice,False
401282203,2021,3,Southern Miss,Troy,False
401282626,2021,3,Louisville,UCF,False
401282627,2021,3,Clemson,Georgia Tech,False
401282628,2021,3,Duke,Northwestern,False
401282629,2021,3,Miami,Michigan State,False
401282630,2021,3,NC State,Furman,False
401282631,2021,3,North Carolina,Virginia,False
401282632,2021,3,Pittsburgh,Western Michigan,False
401282633,2021,3,Syracuse,Albany,False
401282634,2021,3,Temple,Boston College,False
401282635,2021,3,Wake Forest,Florida State,False
401282636,2021,3,West Virginia,Virginia Tech,False
401282706,2021,3,Notre Dame,Purdue,False
401282715,2021,3,Illinois,Maryland,False
401282725,2021,3,Indiana,Cincinnati,False
401282755,2021,3,Iowa,Kent State,False
401282774,2021,3,Michigan,Northern Illinois,False
401282791,2021,3,Colorado,Minnesota,False
401282798,2021,3,Oklahoma,Nebraska,False
401282810,2021,3,Ohio State,Tulsa,False
401282823,2021,3,Rutgers,Delaware,False
401286189,2021,3,Army,UConn,False
401286300,2021,3,Massachusetts,Eastern Michigan,False
401287903,2021,3,Boise State,Oklahoma State,False
401287904,2021,3,Kansas,Baylor,False
401287905,2021,3,Kansas State,Nevada,False
401287906,2021,3,UNLV,Iowa State,False
401301005,2021,3,Houston,Grambling,False
401301006,2021,3,South Florida,Florida A&M,False
401308843,2021,3,Miami (OH),Long Island University,False
401309549,2021,3,Wyoming,Ball State,False
401309550,2021,3,Akron,Bryant,False
401309551,2021,3,Bowling Green,Murray State,False
401309552,2021,3,Buffalo,Coastal Carolina,False
401309553,2021,3,Toledo,Colorado State,False
401309604,2021,3,Appalachian State,Elon,False
401309605,2021,3,Washington,Arkansas State,False
401309606,2021,3,Louisiana,Ohio,False
401309607,2021,3,UL Monroe,Jackson State,False
401309608,2021,3,South Alabama,Alcorn State,False
401309609,2021,3,Texas State,Incarnate Word,False
401309849,2021,3,California,Sacramento State,False
401309850,2021,3,Oregon,Stony Brook,False
401309851,2021,3,Oregon State,Idaho,False
401309852,2021,3,Washington State,USC,False
401309853,2021,3,Arizona,Northern Arizona,False
401309854,2021,3,BYU,Arizona State,False
401309855,2021,3,UCLA,Fresno State,False
401309856,2021,3,San Diego State,Utah,False
401310704,2021,3,Air Force,Utah State,False
401310705,2021,3,Hawai'i,San José State,False
401319455,2021,3,New Mexico State,South Carolina State,False
401327997,2021,3,Jacksonville State,North Alabama,False
401328101,2021,3,Weber State,James Madison,False
401328139,2021,3,Wofford,Kennesaw State,False
401328231,2021,3,Towson,North Dakota State,False
401282081,2021,4,Alabama,Southern Miss,False
401282082,2021,4,Arkansas,Texas A&M,True
401282083,2021,4,Auburn,Georgia State,False
401282084,2021,4,Florida,Tennessee,False
401282085,2021,4,Mississippi State,LSU,False
401282086,2021,4,Boston College,Missouri,False
401282087,2021,4,South Carolina,Kentucky,False
401282088,2021,4,Vanderbilt,Georgia,False
401282204,2021,4,Charlotte,Middle Tennessee,False
401282205,2021,4,Louisiana Tech,North Texas,False
401282206,2021,4,Central Michigan,Florida International,False
401282207,2021,4,Air Force,Florida Atlantic,False
401282208,2021,4,Appalachian State,Marshall,False
401282209,2021,4,Old Dominion,Buffalo,False
401282210,2021,4,Rice,Texas Southern,False
401282211,2021,4,Tulane,UAB,False
401282212,2021,4,UTEP,New Mexico,False
401282213,2021,4,Memphis,UTSA,False
401282214,2021,4,Western Kentucky,Indiana,False
401282637,2021,4,Syracuse,Liberty,False
401282638,2021,4,Virginia,Wake Forest,False
401282639,2021,4,Duke,Kansas,False
401282640,2021,4,Florida State,Louisville,False
401282641,2021,4,Georgia Tech,North Carolina,True
401282642,2021,4,Miami,Central Connecticut,False
401282643,2021,4,NC State,Clemson,False
401282644,2021,4,Pittsburgh,New Hampshire,False
401282645,2021,4,Virginia Tech,Richmond,False
401282707,2021,4,Wisconsin,Notre Dame,True
401282716,2021,4,Purdue,Illinois,False
401282756,2021,4,Iowa,Colorado State,False
401282765,2021,4,Maryland,Kent State,False
401282775,2021,4,Michigan,Rutgers,False
401282784,2021,4,Michigan State,Nebraska,False
401282792,2021,4,Minnesota,Bowling Green,False
401282805,2021,4,Northwestern,Ohio,False
401282811,2021,4,Ohio State,Akron,False
401282817,2021,4,Penn State,Villanova,False
401286190,2021,4,UConn,Wyoming,False
401286301,2021,4,Coastal Carolina,Massachusetts,False
401287907,2021,4,Baylor,Iowa State,False
401287908,2021,4,Oklahoma,West Virginia,False
401287909,2021,4,Oklahoma State,Kansas State,False
401287910,2021,4,TCU,SMU,False
401287911,2021,4,Texas,Texas Tech,False
401301007,2021,4,East Carolina,Charleston Southern,False
401301008,2021,4,Houston,Navy,False
401301009,2021,4,BYU,South Florida,False
401301010,2021,4,Temple,Wagner,False
401301011,2021,4,Tulsa,Arkansas State,False
401308834,2021,4,Army,Miami (OH),False
401309554,2021,4,Western Michigan,San José State,False
401309555,2021,4,Ball State,Toledo,False
401309556,2021,4,Northern Illinois,Maine,False
401309557,2021,4,Eastern Michigan,Texas State,False
401309610,2021,4,Georgia Southern,Louisiana,False
401309611,2021,4,UL Monroe,Troy,False
401309857,2021,4,Washington,California,False
401309858,2021,4,Stanford,UCLA,False
401309859,2021,4,Oregon,Arizona,False
401309860,2021,4,USC,Oregon State,False
401309861,2021,4,Utah,Washington State,False
401309862,2021,4,Arizona State,Colorado,False
401310706,2021,4,Utah State,Boise State,False
401310707,2021,4,Fresno State,UNLV,False
401310708,2021,4,New Mexico State,Hawai'i,False
401310709,2021,4,San Diego State,Towson,False
401327969,2021,4,Central Arkansas,Sam Houston,False
401327998,2021,4,Jacksonville State,UT Martin,False
401328058,2021,4,Idaho State,Sacramento State,False
401328354,2021,4,Missouri State,South Dakota,False
401282089,2021,5,Alabama,Ole Miss,False
401282090,2021,5,Georgia,Arkansas,False
401282091,2021,5,Kentucky,Florida,False
401282092,2021,5,LSU,Auburn,False
401282093,2021,5,Missouri,Tennessee,False
401282094,2021,5,South Carolina,Troy,False
401282095,2021,5,Texas A&M,Mississippi State,False
401282096,2021,5,Vanderbilt,UConn,False
401282215,2021,5,Florida Atlantic,Florida International,False
401282216,2021,5,Middle Tennessee,Marshall,False
401282217,2021,5,UTEP,Old Dominion,False
401282218,2021,5,Rice,Southern Miss,False
401282219,2021,5,Illinois,Charlotte,False
401282220,2021,5,NC State,Louisiana Tech,False
401282221,2021,5,UAB,Liberty,False
401282222,2021,5,UTSA,UNLV,False
401282223,2021,5,Michigan State,Western Kentucky,False
401282646,2021,5,Miami,Virginia,False
401282647,2021,5,Clemson,Boston College,False
401282648,2021,5,Florida State,Syracuse,False
401282649,2021,5,Georgia Tech,Pittsburgh,False
401282650,2021,5,North Carolina,Duke,False
401282651,2021,5,Wake Forest,Louisville,False
401282708,2021,5,Notre Dame,Cincinnati,False
401282729,2021,5,Penn State,Indiana,False
401282759,2021,5,Maryland,Iowa,False
401282776,2021,5,Wisconsin,Michigan,False
401282793,2021,5,Purdue,Minnesota,False
401282800,2021,5,Nebraska,Northwestern,False
401282813,2021,5,Rutgers,Ohio State,False
401286302,2021,5,Massachusetts,Toledo,False
401287912,2021,5,Iowa State,Kansas,False
401287913,2021,5,Kansas State,Oklahoma,False
401287914,2021,5,Oklahoma State,Baylor,False
401287915,2021,5,TCU,Texas,False
401287916,2021,5,West Virginia,Texas Tech,False
401301012,2021,5,Tulsa,Houston,False
401301013,2021,5,Navy,UCF,False
401301014,2021,5,East Carolina,Tulane,False
401301015,2021,5,Temple,Memphis,False
401301016,2021,5,SMU,South Florida,False
401308835,2021,5,Miami (OH),Central Michigan,False
401309558,2021,5,Northern Illinois,Eastern Michigan,False
401309559,2021,5,Ball State,Army,False
401309560,2021,5,Akron,Ohio,False
401309561,2021,5,Buffalo,Western Michigan,False
401309562,2021,5,Kent State,Bowling Green,False
401309612,2021,5,Georgia State,Appalachian State,False
401309613,2021,5,Georgia Southern,Arkansas State,False
401309614,2021,5,Coastal Carolina,UL Monroe,False
401309615,2021,5,South Alabama,Louisiana,False
401309863,2021,5,California,Washington State,False
401309864,2021,5,Stanford,Oregon,False
401309865,2021,5,Oregon State,Washington,False
401309866,2021,5,UCLA,Arizona State,False
401309867,2021,5,Colorado,USC,False
401309912,2021,5,Utah State,BYU,False
401310710,2021,5,New Mexico,Air Force,False
401310711,2021,5,Boise State,Nevada,False
401310712,2021,5,Hawai'i,Fresno State,False
401310713,2021,5,San José State,New Mexico State,False
401327999,2021,5,Kennesaw State,Jacksonville State,False
401328021,2021,5,Stephen F. Austin,Sam Houston,True
401328161,2021,5,Delaware,Albany,False
401328194,2021,5,New Hampshire,James Madison,False
401328330,2021,5,Illinois State,Missouri State,False
401328361,2021,5,North Dakota,North Dakota State,False
401282097,2021,6,Auburn,Georgia,False
401282098,2021,6,Florida,Vanderbilt,False
401282099,2021,6,Kentucky,LSU,False
401282100,2021,6,Ole Miss,Arkansas,False
401282101,2021,6,Missouri,North Texas,False
401282102,2021,6,Tennessee,South Carolina,False
401282103,2021,6,Texas A&M,Alabama,False
401282224,2021,6,Florida International,Charlotte,False
401282225,2021,6,UAB,Florida Atlantic,False
401282226,2021,6,Marshall,Old Dominion,False
401282227,2021,6,Southern Miss,UTEP,False
401282228,2021,6,Western Kentucky,UTSA,False
401282229,2021,6,Liberty,Middle Tennessee,False
401282652,2021,6,Duke,Georgia Tech,False
401282653,2021,6,Louisville,Virginia,False
401282654,2021,6,North Carolina,Florida State,False
401282655,2021,6,Syracuse,Wake Forest,False
401282656,2021,6,Virginia Tech,Notre Dame,False
401282718,2021,6,Illinois,Wisconsin,False
401282758,2021,6,Iowa,Penn State,False
401282769,2021,6,Ohio State,Maryland,False
401282778,2021,6,Nebraska,Michigan,False
401282788,2021,6,Rutgers,Michigan State,False
401286191,2021,6,Massachusetts,UConn,False
401287917,2021,6,Baylor,West Virginia,False
401287918,2021,6,Texas,Oklahoma,True
401287919,2021,6,Texas Tech,TCU,False
401301017,2021,6,Tulane,Houston,False
401301018,2021,6,Cincinnati,Temple,False
401301019,2021,6,UCF,East Carolina,False
401301020,2021,6,Tulsa,Memphis,False
401301021,2021,6,Navy,SMU,False
401308836,2021,6,Eastern Michigan,Miami (OH),False
401309563,2021,6,Western Michigan,Ball State,False
401309564,2021,6,Toledo,Northern Illinois,False
401309565,2021,6,Kent State,Buffalo,False
401309566,2021,6,Bowling Green,Akron,False
401309567,2021,6,Ohio,Central Michigan,False
401309616,2021,6,Arkansas State,Coastal Carolina,False
401309617,2021,6,Troy,Georgia Southern,False
401309618,2021,6,UL Monroe,Georgia State,False
401309619,2021,6,Texas State,South Alabama,False
401309868,2021,6,Arizona State,Stanford,False
401309869,2021,6,Washington State,Oregon State,False
401309870,2021,6,Arizona,UCLA,False
401309871,2021,6,USC,Utah,False
401309913,2021,6,BYU,Boise State,False
401310714,2021,6,Air Force,Wyoming,False
401310715,2021,6,Colorado State,San José State,False
401310716,2021,6,San Diego State,New Mexico,False
401310717,2021,6,Nevada,New Mexico State,False
401328000,2021,6,Jacksonville State,Stephen F. Austin,False
401328007,2021,6,Sam Houston,Lamar,False
401328096,2021,6,Sacramento State,Southern Utah,False
401328134,2021,6,Hampton,Kennesaw State,False
401328177,2021,6,Rhode Island,Delaware,False
401328195,2021,6,James Madison,Villanova,False
401328355,2021,6,Youngstown State,Missouri State,False
401328368,2021,6,North Dakota State,Northern Iowa,False
401282104,2021,7,Arkansas,Auburn,False
401282105,2021,7,Georgia,Kentucky,False
401282106,2021,7,LSU,Florida,False
401282107,2021,7,Mississippi State,Alabama,False
401282108,2021,7,Missouri,Texas A&M,False
401282109,2021,7,South Carolina,Vanderbilt,False
401282110,2021,7,Tennessee,Ole Miss,False
401282230,2021,7,UTEP,Louisiana Tech,False
401282231,2021,7,North Texas,Marshall,False
401282232,2021,7,Old Dominion,Western Kentucky,False
401282233,2021,7,UTSA,Rice,False
401282234,2021,7,Southern Miss,UAB,False
401282657,2021,7,Syracuse,Clemson,False
401282658,2021,7,Boston College,NC State,False
401282659,2021,7,North Carolina,Miami,False
401282660,2021,7,Virginia,Duke,False
401282661,2021,7,Virginia Tech,Pittsburgh,False
401282731,2021,7,Indiana,Michigan State,False
401282760,2021,7,Iowa,Purdue,False
401282796,2021,7,Minnesota,Nebraska,False
401282807,2021,7,Northwestern,Rutgers,False
401282826,2021,7,Wisconsin,Army,False
401286192,2021,7,UConn,Yale,False
401286296,2021,7,UL Monroe,Liberty,False
401287920,2021,7,Baylor,BYU,False
401287921,2021,7,Kansas,Texas Tech,False
401287922,2021,7,Kansas State,Iowa State,False
401287923,2021,7,Oklahoma,TCU,False
401287924,2021,7,Texas,Oklahoma State,False
401301022,2021,7,Memphis,Navy,False
401301023,2021,7,Cincinnati,UCF,False
401301024,2021,7,South Florida,Tulsa,False
401308837,2021,7,Miami (OH),Akron,False
401309568,2021,7,Eastern Michigan,Ball State,False
401309569,2021,7,Central Michigan,Toledo,False
401309570,2021,7,Northern Illinois,Bowling Green,False
401309571,2021,7,Buffalo,Ohio,False
401309572,2021,7,Western Michigan,Kent State,False
401309620,2021,7,Louisiana,Appalachian State,False
401309621,2021,7,South Alabama,Georgia Southern,False
401309622,2021,7,Texas State,Troy,False
401309872,2021,7,Oregon,California,False
401309873,2021,7,Washington State,Stanford,False
401309874,2021,7,Washington,UCLA,False
401309875,2021,7,Colorado,Arizona,False
401309876,2021,7,Utah,Arizona State,False
401310718,2021,7,Boise State,Air Force,False
401310719,2021,7,New Mexico,Colorado State,False
401310720,2021,7,UNLV,Utah State,False
401310721,2021,7,Wyoming,Fresno State,False
401310722,2021,7,Nevada,Hawai'i,False
401310723,2021,7,San José State,San Diego State,False
401328071,2021,7,Montana,Sacramento State,False
401328140,2021,7,Kennesaw State,North Carolina A&T,False
401328178,2021,7,Stony Brook,Delaware,False
401328196,2021,7,Richmond,James Madison,False
401328331,2021,7,Illinois State,North Dakota State,False
401328341,2021,7,Missouri State,Indiana State,False
401282111,2021,8,Alabama,Tennessee,False
401282112,2021,8,Arkansas,Arkansas-Pine Bluff,False
401282113,2021,8,Ole Miss,LSU,False
401282114,2021,8,Texas A&M,South Carolina,False
401282115,2021,8,Vanderbilt,Mississippi State,False
401282235,2021,8,Charlotte,Florida Atlantic,False
401282236,2021,8,Florida International,Western Kentucky,False
401282237,2021,8,Louisiana Tech,UTSA,False
401282238,2021,8,UAB,Rice,False
401282239,2021,8,UConn,Middle Tennessee,False
401282240,2021,8,North Texas,Liberty,False
401282662,2021,8,Army,Wake Forest,False
401282663,2021,8,Florida State,Massachusetts,False
401282664,2021,8,Louisville,Boston College,False
401282665,2021,8,Miami,NC State,False
401282666,2021,8,Pittsburgh,Clemson,False
401282667,2021,8,Virginia,Georgia Tech,False
401282668,2021,8,Virginia Tech,Syracuse,False
401282709,2021,8,Notre Dame,USC,False
401282717,2021,8,Penn State,Illinois,False
401282730,2021,8,Indiana,Ohio State,False
401282767,2021,8,Minnesota,Maryland,False
401282779,2021,8,Michigan,Northwestern,False
401282821,2021,8,Purdue,Wisconsin,False
401287925,2021,8,Iowa State,Oklahoma State,False
401287926,2021,8,Kansas,Oklahoma,False
401287927,2021,8,TCU,West Virginia,False
401287928,2021,8,Texas Tech,Kansas State,False
401301025,2021,8,SMU,Tulane,False
401301026,2021,8,UCF,Memphis,False
401301027,2021,8,Navy,Cincinnati,False
401301028,2021,8,Houston,East Carolina,False
401301029,2021,8,South Florida,Temple,False
401308838,2021,8,Ball State,Miami (OH),False
401309573,2021,8,Toledo,Western Michigan,False
401309574,2021,8,Bowling Green,Eastern Michigan,False
401309575,2021,8,Akron,Buffalo,False
401309576,2021,8,Ohio,Kent State,False
401309577,2021,8,Central Michigan,Northern Illinois,False
401309623,2021,8,Appalachian State,Coastal Carolina,False
401309624,2021,8,Arkansas State,Louisiana,False
401309625,2021,8,Georgia State,Texas State,False
401309626,2021,8,UL Monroe,South Alabama,False
401309877,2021,8,Arizona,Washington,False
401309878,2021,8,California,Colorado,False
401309879,2021,8,UCLA,Oregon,False
401309880,2021,8,Oregon State,Utah,False
401309881,2021,8,Washington State,BYU,False
401310724,2021,8,Air Force,San Diego State,False
401310725,2021,8,Utah State,Colorado State,False
401310726,2021,8,Wyoming,New Mexico,False
401310727,2021,8,Fresno State,Nevada,False
401310728,2021,8,Hawai'i,New Mexico State,False
401310729,2021,8,UNLV,San José State,False
401328001,2021,8,Sam Houston,Jacksonville State,False
401328078,2021,8,Sacramento State,Northern Arizona,False
401328113,2021,8,Campbell,Kennesaw State,False
401328179,2021,8,Delaware,James Madison,False
401328356,2021,8,North Dakota State,Missouri State,False
401282116,2021,9,Auburn,Ole Miss,False
401282117,2021,9,Florida,Georgia,True
401282118,2021,9,Mississippi State,Kentucky,False
401282119,2021,9,Vanderbilt,Missouri,False
401282241,2021,9,Western Kentucky,Charlotte,False
401282242,2021,9,Marshall,Florida International,False
401282243,2021,9,Florida Atlantic,UTEP,False
401282244,2021,9,Old Dominion,Louisiana Tech,False
401282245,2021,9,Middle Tennessee,Southern Miss,False
401282246,2021,9,Rice,North Texas,False
401282669,2021,9,BYU,Virginia,False
401282670,2021,9,Clemson,Florida State,False
401282671,2021,9,Georgia Tech,Virginia Tech,False
401282672,2021,9,NC State,Louisville,False
401282673,2021,9,Notre Dame,North Carolina,False
401282674,2021,9,Pittsburgh,Miami,False
401282675,2021,9,Syracuse,Boston College,False
401282676,2021,9,Wake Forest,Duke,False
401282719,2021,9,Illinois,Rutgers,False
401282726,2021,9,Maryland,Indiana,False
401282763,2021,9,Wisconsin,Iowa,False
401282777,2021,9,Michigan State,Michigan,False
401282795,2021,9,Northwestern,Minnesota,False
401282801,2021,9,Nebraska,Purdue,False
401282814,2021,9,Ohio State,Penn State,False
401286297,2021,9,Liberty,Massachusetts,False
401287929,2021,9,Baylor,Texas,False
401287930,2021,9,Kansas State,TCU,False
401287931,2021,9,Oklahoma,Texas Tech,False
401287932,2021,9,Oklahoma State,Kansas,False
401287933,2021,9,West Virginia,Iowa State,False
401301030,2021,9,Tulsa,Navy,False
401301031,2021,9,Temple,UCF,False
401301032,2021,9,Tulane,Cincinnati,False
401301033,2021,9,East Carolina,South Florida,False
401301034,2021,9,Houston,SMU,False
401309578,2021,9,Buffalo,Bowling Green,False
401309627,2021,9,Coastal Carolina,Troy,False
401309628,2021,9,Appalachian State,UL Monroe,False
401309629,2021,9,South Alabama,Arkansas State,False
401309630,2021,9,Georgia Southern,Georgia State,False
401309631,2021,9,Louisiana,Texas State,False
401309882,2021,9,California,Oregon State,False
